ResolvedPersonID,RoleTable,RoleRowID,CaseMasterID,MatchConfidence
554,Accused,5169,4566,1.0
555,Accused,862,741,1.0
555,Accused,2422,2084,1.0
555,Accused,3290,2862,0.9
555,Accused,3371,2931,0.95
555,Accused,4575,4028,0.95
555,Accused,4780,4219,0.95
556,Accused,863,741,0.95
556,Accused,994,855,0.95
556,Accused,3513,3062,0.9
557,Accused,866,743,1.0
557,Accused,2106,1810,0.9
557,Accused,3848,3368,1.0
558,Accused,867,743,0.95
558,Accused,4207,3703,0.95
558,Accused,4460,3926,0.95
558,Accused,5251,4639,0.95
559,Accused,868,746,0.95
559,Accused,2464,2122,0.85
559,Accused,3654,3191,0.95
560,Accused,874,750,0.9
560,Accused,2674,2314,1.0
560,Accused,5281,4677,1.0
561,Accused,876,752,1.0
562,Accused,880,757,0.85
562,Accused,3710,3236,0.85
562,Accused,4823,4257,0.85
562,Accused,5116,4516,0.85
563,Accused,882,760,0.95
563,Accused,1462,1248,0.95
563,Accused,4343,3832,0.9
564,Accused,884,761,0.85
564,Accused,3319,2889,0.85
565,Accused,887,765,0.85
565,Accused,1429,1224,0.85
566,Accused,888,765,1.0
566,Accused,1249,1066,0.9
566,Accused,2874,2497,1.0
566,Accused,3003,2610,0.95
566,Accused,3837,3352,1.0
566,Accused,5545,4892,0.95
567,Accused,889,767,1.0
567,Accused,1678,1425,0.85
567,Accused,3069,2672,0.9
567,Accused,4143,3638,1.0
568,Accused,892,768,0.95
568,Accused,2155,1851,0.875
568,Accused,2174,1863,0.875
568,Accused,2185,1875,0.95
568,Accused,2773,2401,0.925
568,Accused,2864,2486,0.95
568,Accused,2920,2537,0.925
568,Accused,4619,4057,0.925
569,Accused,893,770,1.0
569,Accused,928,796,1.0
569,Accused,1316,1131,1.0
570,Accused,894,771,0.95
570,Accused,5064,4473,0.95
571,Accused,895,771,0.925
571,Accused,902,777,0.925
571,Accused,2776,2403,0.925
572,Accused,896,771,0.9
572,Accused,2234,1914,0.85
572,Accused,4293,3783,0.9
573,Accused,899,774,0.95
573,Accused,3008,2613,0.95
574,Accused,900,775,0.85
574,Accused,3141,2729,0.85
574,Accused,4832,4269,0.825
574,Accused,5264,4659,0.825
575,Accused,901,775,0.9
575,Accused,2876,2498,0.9
576,Accused,905,779,1.0
576,Accused,3264,2843,1.0
577,Accused,906,779,1.0
577,Accused,958,819,0.9
577,Accused,2276,1955,1.0
577,Accused,2866,2488,0.95
577,Accused,2886,2503,0.95
578,Accused,908,781,0.95
578,Accused,3914,3433,0.825
578,Accused,4666,4103,0.95
578,Accused,5113,4512,0.825
578,Accused,5278,4671,0.9
578,Accused,5504,4863,0.9
579,Accused,909,781,0.85
579,Accused,5200,4591,0.85
580,Accused,910,783,1.0
581,Accused,911,783,1.0
581,Accused,5231,4619,0.95
581,Accused,5572,4912,1.0
582,Accused,918,789,0.95
582,Accused,2527,2183,0.875
582,Accused,2888,2505,0.95
582,Accused,3413,2969,0.95
582,Accused,3851,3371,0.95
582,Accused,3933,3449,0.875
583,Accused,919,789,1.0
584,Accused,920,791,1.0
585,Accused,922,792,1.0
585,Accused,1667,1414,0.95
585,Accused,2460,2118,0.95
585,Accused,4449,3918,1.0
586,Accused,923,793,0.95
586,Accused,2136,1835,0.95
587,Accused,924,794,1.0
587,Accused,1129,969,0.85
587,Accused,2863,2485,1.0
587,Accused,5011,4419,0.95
588,Accused,925,794,0.95
588,Accused,4793,4230,0.95
589,Accused,926,794,0.95
589,Accused,2289,1967,0.85
589,Accused,3053,2655,0.95
590,Accused,927,795,0.85
590,Accused,3893,3413,0.85
591,Accused,929,798,0.95
591,Accused,2031,1741,0.95
591,Accused,2686,2323,0.95
592,Accused,930,798,0.95
592,Accused,1435,1229,0.95
593,Accused,933,801,1.0
593,Accused,1953,1670,0.95
593,Accused,2135,1835,0.9
593,Accused,2679,2317,1.0
594,Accused,934,801,0.875
594,Accused,2413,2077,0.825
594,Accused,5010,4418,0.85
594,Accused,5379,4758,0.875
595,Accused,936,802,0.95
595,Accused,2639,2282,0.95
595,Accused,3030,2635,0.825
595,Accused,3826,3342,0.825
595,Accused,4417,3898,0.825
595,Accused,5052,4458,0.825
595,Accused,5246,4633,0.875
596,Accused,937,803,0.95
596,Accused,2033,1744,0.95
596,Accused,3379,2938,0.9
596,Accused,4651,4088,0.85
597,Accused,942,805,1.0
598,Accused,943,806,1.0
598,Accused,1457,1245,1.0
598,Accused,4847,4278,0.95
598,Accused,5598,4936,0.95
599,Accused,944,807,1.0
599,Accused,2451,2109,0.825
599,Accused,2497,2156,0.95
599,Accused,2848,2471,1.0
599,Accused,4923,4341,0.825
599,Accused,5424,4801,0.925
599,Accused,5649,4974,1.0
600,Accused,945,807,0.95
600,Accused,1181,1014,0.95
600,Accused,3965,3479,0.95
600,Accused,4058,3560,0.85
601,Accused,946,807,0.9
601,Accused,2913,2532,0.9
602,Accused,948,810,0.95
602,Accused,1732,1472,0.9
602,Accused,1759,1488,0.95
603,Accused,949,811,0.95
603,Accused,2221,1906,0.9
603,Accused,2578,2227,0.9
603,Accused,3271,2849,0.95
603,Accused,4172,3673,0.9
604,Accused,950,812,1.0
604,Accused,3009,2614,0.85
604,Accused,4602,4047,1.0
605,Accused,952,815,1.0
605,Accused,1582,1347,1.0
605,Accused,2967,2575,1.0
605,Accused,3849,3369,0.95
606,Accused,954,816,0.875
606,Accused,3940,3455,0.875
607,Accused,955,817,0.9
607,Accused,4593,4039,0.9
607,Accused,4814,4245,0.85
608,Accused,959,821,0.95
608,Accused,3630,3171,0.95
608,Accused,3978,3489,0.95
609,Accused,961,823,1.0
609,Accused,1773,1499,1.0
610,Accused,962,824,0.925
610,Accused,3470,3019,0.925
610,Accused,5662,4982,0.9
611,Accused,964,824,1.0
611,Accused,4622,4059,1.0
611,Accused,5618,4951,0.95
612,Accused,965,825,0.85
612,Accused,2712,2346,0.85
613,Accused,966,826,0.95
613,Accused,4113,3611,0.95
613,Accused,4829,4266,0.95
613,Accused,5097,4499,0.95
614,Accused,969,833,1.0
614,Accused,2914,2532,1.0
615,Accused,970,833,0.95
615,Accused,1077,930,0.875
615,Accused,1336,1149,0.95
615,Accused,1939,1658,0.95
616,Accused,973,837,0.95
616,Accused,2439,2098,0.9
616,Accused,3077,2678,0.95
616,Accused,5134,4534,0.95
616,Accused,5490,4852,0.95
617,Accused,974,838,1.0
618,Accused,976,838,0.9
618,Accused,1483,1262,0.9
619,Accused,979,840,1.0
619,Accused,2359,2029,1.0
619,Accused,3246,2823,1.0
619,Accused,4612,4051,0.95
620,Accused,980,841,0.95
620,Accused,1563,1328,0.95
620,Accused,2298,1975,0.875
620,Accused,3557,3098,0.925
621,Accused,981,842,1.0
622,Accused,983,843,0.9
622,Accused,5146,4549,0.9
623,Accused,986,845,0.85
623,Accused,1141,980,0.95
623,Accused,2726,2358,0.95
624,Accused,987,845,1.0
624,Accused,3784,3304,0.85
624,Accused,4953,4365,1.0
625,Accused,989,848,1.0
625,Accused,1516,1295,1.0
625,Accused,2223,1907,1.0
625,Accused,2732,2364,1.0
626,Accused,990,849,0.95
626,Accused,1023,881,0.85
626,Accused,1727,1469,0.9
626,Accused,1892,1615,0.9
626,Accused,3487,3035,0.95
626,Accused,4454,3922,0.95
627,Accused,992,851,0.9
627,Accused,2360,2030,0.9
627,Accused,3450,3005,0.9
628,Accused,999,858,1.0
628,Accused,2531,2186,0.95
628,Accused,3150,2738,0.95
628,Accused,4181,3683,0.95
628,Accused,4729,4162,1.0
629,Accused,1002,859,0.925
629,Accused,4937,4348,0.9
629,Accused,5084,4490,0.925
630,Accused,1003,861,0.9
630,Accused,4022,3525,0.9
630,Accused,4159,3660,0.85
630,Accused,5606,4944,0.9
631,Accused,1006,864,0.925
631,Accused,1099,947,0.925
631,Accused,1365,1175,0.875
631,Accused,1671,1416,0.925
631,Accused,2690,2327,0.875
631,Accused,3297,2869,0.875
631,Accused,3454,3010,0.875
631,Accused,4559,4013,0.925
632,Accused,1008,866,0.9
632,Accused,2353,2023,1.0
632,Accused,2472,2129,0.95
632,Accused,2782,2410,0.95
632,Accused,3556,3098,1.0
632,Accused,4276,3766,1.0
633,Accused,1010,868,1.0
633,Accused,2515,2172,1.0
633,Accused,3206,2788,0.95
634,Accused,1011,869,0.95
634,Accused,1568,1335,0.9
634,Accused,5400,4781,0.95
635,Accused,1013,870,0.95
635,Accused,1480,1261,0.95
635,Accused,2209,1898,0.95
636,Accused,1016,872,1.0
636,Accused,4540,3996,1.0
637,Accused,1019,876,0.95
637,Accused,3366,2928,0.95
638,Accused,1020,877,0.95
638,Accused,1737,1474,0.95
638,Accused,3806,3327,0.95
639,Accused,1022,880,0.95
639,Accused,2262,1940,0.95
639,Accused,2918,2535,0.95
640,Accused,1024,882,0.925
640,Accused,2320,1995,0.9
640,Accused,2565,2210,0.925
640,Accused,2652,2294,0.875
640,Accused,3729,3248,0.85
640,Accused,4603,4047,0.85
641,Accused,1025,884,1.0
641,Accused,3963,3477,1.0
642,Accused,1026,885,0.9
642,Accused,3234,2809,0.9
643,Accused,1032,888,0.9
643,Accused,3741,3265,0.9
644,Accused,1034,889,0.95
644,Accused,2940,2553,0.9
644,Accused,4066,3567,0.95
645,Accused,1038,893,0.95
645,Accused,1107,955,0.95
646,Accused,1041,895,1.0
646,Accused,4056,3557,1.0
647,Accused,1042,895,1.0
648,Accused,1046,902,1.0
648,Accused,2282,1960,1.0
648,Accused,3410,2967,0.85
648,Accused,4641,4081,0.85
649,Accused,1050,906,1.0
649,Accused,2572,2219,0.9
649,Accused,3058,2658,0.9
649,Accused,4830,4266,1.0
650,Accused,1052,908,1.0
650,Accused,2502,2159,1.0
650,Accused,5175,4570,0.85
651,Accused,1055,911,1.0
652,Accused,1057,914,0.95
652,Accused,2554,2201,0.95
653,Accused,1058,915,0.95
653,Accused,2617,2266,0.95
653,Accused,4019,3522,0.825
654,Accused,1059,915,0.925
654,Accused,1353,1163,0.875
654,Accused,1758,1487,0.825
654,Accused,2717,2349,0.875
654,Accused,4704,4140,0.925
654,Accused,5439,4813,0.875
655,Accused,1061,916,0.95
655,Accused,2603,2254,0.95
655,Accused,3340,2910,0.9
656,Accused,1062,917,0.95
656,Accused,3524,3072,0.95
657,Accused,1066,919,0.925
657,Accused,1215,1040,0.9
657,Accused,1533,1307,0.825
657,Accused,2719,2351,0.875
657,Accused,2987,2594,0.825
657,Accused,3525,3072,0.9
657,Accused,3854,3374,0.925
658,Accused,1067,920,1.0
658,Accused,1763,1491,0.85
658,Accused,2998,2602,1.0
658,Accused,3686,3218,0.95
659,Accused,1069,922,0.85
659,Accused,1354,1163,0.85
660,Accused,1070,922,1.0
660,Accused,1832,1563,0.95
660,Accused,2018,1724,1.0
660,Accused,3545,3085,0.95
660,Accused,4286,3773,0.9
661,Accused,1072,923,0.95
661,Accused,2317,1989,0.95
662,Accused,1074,927,0.95
662,Accused,1218,1042,0.95
663,Accused,1075,928,0.95
663,Accused,2103,1808,0.95
664,Accused,1079,934,1.0
664,Accused,5023,4430,1.0
665,Accused,1080,935,0.9
665,Accused,3335,2907,0.9
666,Accused,1081,935,1.0
667,Accused,1082,935,0.95
667,Accused,2857,2479,0.95
667,Accused,3418,2975,0.95
668,Accused,1083,936,1.0
668,Accused,4107,3606,0.95
668,Accused,5165,4564,1.0
668,Accused,5179,4575,1.0
668,Accused,5322,4712,1.0
669,Accused,1084,937,1.0
669,Accused,1308,1121,1.0
669,Accused,3789,3306,0.95
669,Accused,5398,4780,0.85
670,Accused,1085,938,1.0
671,Accused,1086,938,1.0
671,Accused,1339,1152,0.9
671,Accused,2707,2342,1.0
672,Accused,1087,939,0.95
672,Accused,2143,1841,0.9
672,Accused,3613,3151,0.95
673,Accused,1089,941,0.95
673,Accused,3187,2777,0.9
673,Accused,5678,4997,0.95
674,Accused,1090,941,0.95
674,Accused,4616,4056,0.95
675,Accused,1091,942,1.0
675,Accused,4855,4286,1.0
676,Accused,1094,945,1.0
676,Accused,1704,1447,0.9
676,Accused,2371,2037,1.0
676,Accused,5670,4991,1.0
677,Accused,1095,946,0.95
677,Accused,1884,1605,0.95
678,Accused,1096,946,0.9
678,Accused,1977,1689,0.85
678,Accused,4799,4234,0.9
679,Accused,1098,947,0.85
679,Accused,2220,1906,0.85
680,Accused,1100,947,1.0
680,Accused,2038,1749,0.9
680,Accused,4957,4367,1.0
681,Accused,1101,949,0.95
681,Accused,3175,2762,0.95
681,Accused,5482,4845,0.9
682,Accused,1104,951,1.0
683,Accused,1106,954,1.0
684,Accused,1108,955,1.0
684,Accused,3422,2980,1.0
684,Accused,3427,2982,1.0
684,Accused,4209,3704,0.9
684,Accused,4580,4031,0.9
685,Accused,1111,958,1.0
685,Accused,1669,1416,1.0
685,Accused,2178,1866,0.95
685,Accused,2214,1901,0.95
686,Accused,1112,959,0.95
686,Accused,1571,1337,0.95
686,Accused,1800,1529,0.85
686,Accused,2800,2431,0.85
686,Accused,3719,3240,0.95
686,Accused,4326,3818,0.85
687,Accused,1113,960,0.95
687,Accused,1130,969,0.825
687,Accused,1729,1470,0.95
687,Accused,1783,1511,0.95
687,Accused,2761,2388,0.825
687,Accused,3599,3138,0.9
688,Accused,1116,962,0.9
688,Accused,1682,1428,0.9
688,Accused,2591,2237,0.9
689,Accused,1117,963,0.95
689,Accused,1576,1340,0.95
689,Accused,3986,3495,0.85
689,Accused,4913,4335,0.9
690,Accused,1119,963,0.9
690,Accused,1305,1117,0.9
691,Accused,1122,965,0.95
691,Accused,1368,1178,0.95
691,Accused,2133,1834,0.95
691,Accused,3152,2740,0.9
691,Accused,4313,3807,0.95
691,Accused,5208,4597,0.95
692,Accused,1124,967,1.0
693,Accused,1128,969,0.85
693,Accused,1938,1655,0.85
694,Accused,1132,972,0.9
694,Accused,2213,1901,0.95
694,Accused,5496,4859,0.95
695,Accused,1133,972,0.9
695,Accused,2887,2504,0.9
695,Accused,4730,4163,0.85
696,Accused,1135,973,1.0
696,Accused,1162,999,1.0
696,Accused,1698,1442,0.85
696,Accused,4418,3898,0.85
697,Accused,1136,974,0.9
697,Accused,2658,2300,0.9
698,Accused,1138,975,0.95
698,Accused,1590,1354,0.85
698,Accused,3226,2803,0.95
699,Accused,1139,976,0.95
699,Accused,2490,2150,0.95
700,Accused,1140,977,0.9
700,Accused,4287,3774,0.9
701,Accused,1142,980,1.0
702,Accused,1147,985,1.0
703,Accused,1153,991,1.0
703,Accused,1198,1030,1.0
703,Accused,2594,2241,0.95
703,Accused,4134,3630,1.0
704,Accused,1154,992,1.0
704,Accused,2608,2257,0.95
704,Accused,2965,2574,0.875
704,Accused,3023,2630,0.825
704,Accused,3800,3320,1.0
705,Accused,1156,994,0.95
705,Accused,2688,2327,0.95
705,Accused,3982,3491,0.875
706,Accused,1157,994,0.95
706,Accused,5054,4460,0.9
706,Accused,5217,4605,0.95
707,Accused,1158,995,1.0
707,Accused,2270,1948,1.0
707,Accused,5255,4642,0.85
708,Accused,1159,996,1.0
709,Accused,1163,1001,0.9
709,Accused,3814,3333,0.9
709,Accused,5149,4552,0.9
710,Accused,1168,1004,1.0
710,Accused,4955,4365,1.0
711,Accused,1171,1006,0.9
711,Accused,2755,2384,0.9
712,Accused,1172,1007,1.0
712,Accused,2002,1705,1.0
712,Accused,4513,3973,0.9
713,Accused,1174,1008,0.875
713,Accused,3653,3190,0.825
713,Accused,5549,4894,0.875
714,Accused,1176,1010,0.95
714,Accused,1639,1394,0.95
714,Accused,4655,4092,0.95
715,Accused,1182,1014,1.0
715,Accused,1872,1598,0.95
715,Accused,2470,2128,0.875
715,Accused,2610,2259,0.925
715,Accused,3020,2628,1.0
715,Accused,3532,3078,0.875
715,Accused,4359,3845,1.0
715,Accused,5445,4819,0.875
716,Accused,1189,1021,1.0
717,Accused,1191,1022,0.85
717,Accused,5578,4916,0.85
718,Accused,1192,1024,1.0
718,Accused,1570,1336,1.0
718,Accused,5660,4982,0.9
719,Accused,1193,1024,0.95
719,Accused,1466,1252,0.95
719,Accused,2401,2071,0.9
719,Accused,3757,3275,0.95
720,Accused,1194,1026,0.85
720,Accused,3306,2878,0.85
721,Accused,1195,1027,1.0
722,Accused,1196,1027,1.0
722,Accused,4824,4258,1.0
722,Accused,4934,4346,0.95
723,Accused,1199,1030,1.0
723,Accused,2651,2294,1.0
723,Accused,3285,2858,0.85
724,Accused,1200,1031,0.95
724,Accused,1229,1047,0.95
724,Accused,3100,2696,0.95
725,Accused,1201,1031,0.95
725,Accused,1928,1649,0.95
725,Accused,4425,3903,0.85
726,Accused,1203,1032,1.0
727,Accused,1206,1035,1.0
727,Accused,3460,3015,1.0
727,Accused,5601,4938,0.95
728,Accused,1207,1035,1.0
729,Accused,1211,1038,1.0
730,Accused,1213,1039,0.95
730,Accused,2329,2004,0.95
730,Accused,3643,3182,0.9
731,Accused,1217,1041,0.95
731,Accused,5013,4421,0.95
732,Accused,1219,1043,0.95
732,Accused,2485,2145,0.875
732,Accused,2741,2370,0.9
732,Accused,3122,2715,0.95
732,Accused,3506,3054,0.875
732,Accused,4271,3761,0.875
732,Accused,4879,4305,0.925
733,Accused,1223,1045,1.0
733,Accused,2263,1940,1.0
733,Accused,2681,2318,1.0
733,Accused,4476,3938,1.0
734,Accused,1228,1047,1.0
734,Accused,1591,1356,1.0
734,Accused,3664,3199,0.9
734,Accused,3818,3335,1.0
734,Accused,5227,4616,0.9
735,Accused,1231,1050,0.95
735,Accused,2325,1999,0.925
735,Accused,3089,2689,0.925
735,Accused,3280,2856,0.925
735,Accused,4661,4097,0.95
736,Accused,1233,1053,1.0
736,Accused,1664,1413,1.0
736,Accused,1927,1647,1.0
736,Accused,3289,2862,1.0
736,Accused,4850,4280,0.95
737,Accused,1234,1054,1.0
737,Accused,1367,1177,0.95
737,Accused,1779,1504,1.0
737,Accused,2493,2154,0.9
738,Accused,1235,1054,0.95
738,Accused,1823,1551,0.95
739,Accused,1236,1055,1.0
739,Accused,1382,1188,1.0
739,Accused,1469,1256,0.95
739,Accused,2392,2061,1.0
739,Accused,3404,2963,0.95
739,Accused,3603,3141,1.0
739,Accused,5004,4412,1.0
740,Accused,1243,1061,1.0
740,Accused,3486,3033,1.0
740,Accused,4259,3752,0.95
740,Accused,4461,3927,0.9
741,Accused,1244,1061,1.0
741,Accused,5551,4895,1.0
742,Accused,1246,1062,1.0
742,Accused,1350,1162,0.85
742,Accused,3215,2797,1.0
743,Accused,1247,1063,1.0
744,Accused,1248,1065,0.95
744,Accused,4465,3930,0.95
745,Accused,1250,1066,0.9
745,Accused,5328,4718,0.9
746,Accused,1251,1066,0.95
746,Accused,3185,2773,0.95
746,Accused,3307,2878,0.95
746,Accused,3397,2953,0.9
747,Accused,1252,1068,0.85
747,Accused,2216,1903,0.85
748,Accused,1253,1069,1.0
748,Accused,1419,1218,0.9
748,Accused,5119,4521,1.0
749,Accused,1254,1070,0.9
749,Accused,3937,3454,0.9
750,Accused,1255,1071,0.95
750,Accused,2463,2119,0.95
750,Accused,5673,4992,0.9
751,Accused,1257,1072,1.0
751,Accused,1272,1086,0.95
751,Accused,1505,1284,0.9
751,Accused,3339,2910,0.85
751,Accused,3882,3402,1.0
751,Accused,3975,3487,1.0
751,Accused,5162,4561,0.95
752,Accused,1258,1072,0.95
752,Accused,2053,1764,0.95
752,Accused,4083,3583,0.95
753,Accused,1259,1073,0.95
753,Accused,2175,1865,0.9
753,Accused,2434,2096,0.95
753,Accused,5446,4820,0.9
754,Accused,1261,1074,0.95
754,Accused,1589,1353,0.95
754,Accused,1688,1433,0.95
754,Accused,2172,1859,1.0
754,Accused,3352,2918,1.0
755,Accused,1263,1077,1.0
755,Accused,3915,3434,0.9
755,Accused,3964,3478,1.0
755,Accused,4342,3832,1.0
755,Accused,4592,4039,0.9
755,Accused,5384,4763,1.0
756,Accused,1265,1078,0.95
756,Accused,2126,1829,0.85
756,Accused,2820,2445,0.95
757,Accused,1266,1078,1.0
757,Accused,3220,2800,1.0
758,Accused,1269,1081,1.0
759,Accused,1270,1082,0.9
759,Accused,1604,1364,0.9
760,Accused,1273,1086,0.95
760,Accused,2047,1758,0.9
760,Accused,3497,3043,0.95
761,Accused,1274,1087,0.95
761,Accused,1867,1592,0.95
761,Accused,4037,3542,0.95
762,Accused,1276,1090,1.0
763,Accused,1281,1094,0.9
763,Accused,4952,4363,0.9
764,Accused,1282,1096,1.0
765,Accused,1283,1096,0.95
765,Accused,3481,3030,0.95
766,Accused,1284,1098,0.95
766,Accused,3396,2953,0.95
767,Accused,1288,1101,1.0
767,Accused,2520,2177,1.0
768,Accused,1292,1104,0.95
768,Accused,1423,1220,0.85
768,Accused,1658,1409,0.95
768,Accused,1789,1516,0.85
769,Accused,1293,1106,0.95
769,Accused,3845,3365,0.95
770,Accused,1294,1109,0.9
770,Accused,1408,1210,0.9
771,Accused,1296,1111,0.85
771,Accused,2495,2155,1.0
771,Accused,5206,4595,1.0
771,Accused,5661,4982,0.95
772,Accused,1297,1112,0.95
772,Accused,3638,3177,0.95
772,Accused,4816,4249,0.95
773,Accused,1301,1113,0.9
773,Accused,3582,3120,0.9
774,Accused,1302,1114,1.0
775,Accused,1307,1117,0.85
775,Accused,5079,4484,0.85
776,Accused,1309,1121,1.0
776,Accused,2414,2078,1.0
776,Accused,3461,3015,1.0
776,Accused,3539,3081,0.85
776,Accused,4089,3590,0.85
777,Accused,1310,1124,1.0
778,Accused,1311,1125,0.95
778,Accused,2189,1878,0.9
778,Accused,5386,4766,0.95
779,Accused,1312,1127,0.95
779,Accused,2567,2213,0.95
779,Accused,4273,3763,0.95
780,Accused,1313,1128,0.95
780,Accused,1500,1279,0.95
780,Accused,4694,4131,0.95
781,Accused,1317,1134,1.0
781,Accused,2137,1836,0.85
781,Accused,2257,1935,1.0
781,Accused,5161,4561,0.95
781,Accused,5430,4807,0.95
782,Accused,1318,1134,0.85
782,Accused,4334,3826,0.85
783,Accused,1319,1135,1.0
783,Accused,3180,2769,0.95
783,Accused,3833,3346,1.0
783,Accused,4583,4033,0.85
783,Accused,4858,4288,0.95
784,Accused,1320,1136,0.95
784,Accused,5247,4635,0.95
785,Accused,1322,1137,1.0
786,Accused,1323,1137,1.0
786,Accused,4521,3980,1.0
787,Accused,1324,1138,1.0
788,Accused,1328,1142,1.0
788,Accused,1338,1152,1.0
788,Accused,1652,1405,0.9
789,Accused,1329,1143,0.95
789,Accused,2231,1912,0.95
789,Accused,3952,3470,0.85
790,Accused,1330,1145,1.0
791,Accused,1331,1145,0.95
791,Accused,2264,1941,0.9
791,Accused,5000,4408,0.95
792,Accused,1333,1148,1.0
793,Accused,1334,1148,0.9
793,Accused,2980,2587,0.9
794,Accused,1335,1148,0.95
794,Accused,1695,1439,0.9
794,Accused,2203,1891,0.85
794,Accused,2817,2443,0.95
795,Accused,1340,1152,0.95
795,Accused,4001,3509,0.95
795,Accused,4880,4306,0.95
796,Accused,1341,1153,0.9
796,Accused,5048,4453,0.9
797,Accused,1343,1155,0.9
797,Accused,4881,4306,0.9
798,Accused,1344,1156,1.0
798,Accused,1396,1201,0.825
798,Accused,1871,1597,0.95
798,Accused,4025,3528,1.0
799,Accused,1347,1158,0.9
799,Accused,4869,4296,0.9
799,Accused,5292,4688,0.85
800,Accused,1348,1159,0.95
800,Accused,3049,2645,0.95
801,Accused,1349,1161,1.0
801,Accused,3828,3343,1.0
801,Accused,4165,3668,0.9
801,Accused,5303,4699,0.9
802,Accused,1351,1162,0.85
802,Accused,1450,1240,0.85
803,Accused,1356,1165,0.95
803,Accused,3342,2911,0.95
803,Accused,4510,3969,0.95
803,Accused,5190,4584,0.95
804,Accused,1358,1168,0.95
804,Accused,4796,4232,0.95
804,Accused,4987,4393,0.95
805,Accused,1359,1169,0.9
805,Accused,5416,4795,0.9
806,Accused,1360,1169,1.0
806,Accused,3186,2775,1.0
806,Accused,4660,4096,0.95
806,Accused,4915,4335,1.0
807,Accused,1362,1172,0.95
807,Accused,1795,1521,0.95
808,Accused,1363,1173,0.95
808,Accused,3132,2721,0.95
808,Accused,4249,3737,0.9
809,Accused,1364,1174,0.95
809,Accused,2323,1997,0.9
809,Accused,2570,2216,0.95
809,Accused,2790,2420,0.95
810,Accused,1366,1177,0.9
810,Accused,2833,2457,0.9
810,Accused,5286,4684,0.9
811,Accused,1369,1178,0.9
811,Accused,2132,1833,0.9
811,Accused,4649,4088,0.85
812,Accused,1372,1179,0.9
812,Accused,5277,4671,0.9
813,Accused,1373,1180,0.95
813,Accused,2134,1834,0.95
813,Accused,4373,3855,0.95
813,Accused,5495,4857,0.95
814,Accused,1374,1180,0.85
814,Accused,2628,2273,0.85
815,Accused,1376,1184,0.95
815,Accused,1411,1212,1.0
815,Accused,1672,1418,0.95
815,Accused,5632,4960,1.0
815,Accused,5656,4980,0.9
816,Accused,1378,1186,0.85
816,Accused,4078,3577,0.85
817,Accused,1381,1187,0.85
817,Accused,2007,1712,0.85
818,Accused,1383,1189,1.0
819,Accused,1385,1190,0.95
819,Accused,1926,1646,0.95
819,Accused,2982,2589,0.9
819,Accused,5410,4789,0.95
820,Accused,1386,1191,0.95
820,Accused,1599,1360,0.95
820,Accused,2587,2235,0.85
820,Accused,4767,4203,0.95
820,Accused,4856,4286,0.9
821,Accused,1387,1191,0.95
821,Accused,2428,2090,0.95
821,Accused,3788,3305,0.95
821,Accused,4985,4390,0.95
822,Accused,1390,1197,0.85
822,Accused,3105,2700,0.85
823,Accused,1391,1197,1.0
823,Accused,2115,1818,0.95
823,Accused,4295,3787,1.0
824,Accused,1394,1199,1.0
824,Accused,1834,1564,1.0
824,Accused,2424,2085,0.85
824,Accused,4595,4041,0.95
825,Accused,1398,1202,0.95
825,Accused,2179,1868,0.95
825,Accused,2612,2260,0.95
825,Accused,5201,4592,0.9
826,Accused,1402,1205,1.0
826,Accused,1772,1498,0.85
826,Accused,4091,3590,1.0
827,Accused,1405,1207,0.95
827,Accused,2700,2334,0.95
827,Accused,4352,3839,0.95
827,Accused,5433,4809,0.95
827,Accused,5669,4991,0.9
828,Accused,1406,1207,0.85
828,Accused,4488,3945,0.85
829,Accused,1409,1211,0.95
829,Accused,1548,1317,0.95
829,Accused,3225,2802,0.9
830,Accused,1410,1212,1.0
830,Accused,1950,1667,1.0
831,Accused,1414,1214,0.85
831,Accused,1752,1484,1.0
831,Accused,3855,3375,1.0
832,Accused,1417,1216,1.0
832,Accused,4430,3907,1.0
833,Accused,1418,1216,0.85
833,Accused,3762,3281,0.85
834,Accused,1420,1218,0.85
834,Accused,3494,3041,0.85
835,Accused,1421,1220,1.0
835,Accused,4261,3753,1.0
835,Accused,4485,3942,0.9
836,Accused,1422,1220,1.0
837,Accused,1424,1221,1.0
838,Accused,1426,1223,0.85
838,Accused,3721,3241,0.85
839,Accused,1431,1225,1.0
839,Accused,4978,4381,1.0
840,Accused,1434,1228,1.0
840,Accused,1662,1411,0.95
840,Accused,1780,1507,1.0
840,Accused,2997,2601,0.95
840,Accused,5129,4529,1.0
840,Accused,5671,4991,1.0
841,Accused,1436,1229,1.0
841,Accused,4048,3553,1.0
842,Accused,1444,1235,1.0
842,Accused,1984,1693,0.9
842,Accused,3386,2947,0.95
842,Accused,5434,4810,1.0
843,Accused,1445,1236,0.95
843,Accused,1978,1690,0.95
844,Accused,1446,1236,1.0
844,Accused,3537,3080,0.9
844,Accused,4625,4062,0.95
844,Accused,5461,4832,1.0
844,Accused,5648,4973,1.0
845,Accused,1448,1237,1.0
845,Accused,1988,1695,0.9
845,Accused,2061,1776,0.95
845,Accused,3547,3086,1.0
845,Accused,3876,3396,0.85
846,Accused,1451,1240,0.95
846,Accused,4680,4115,0.95
847,Accused,1453,1241,1.0
848,Accused,1454,1242,1.0
849,Accused,1455,1243,0.9
