ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
20049,44515,1,2021-10-11,29,3,16,1090,3,50041,1,0
20050,44518,2,2025-04-11,29,3,15,1079,3,50046,1,0
20051,44520,1,2027-02-09,29,6,19,1110,6,50047,1,0
20052,44526,1,2021-09-21,29,2,13,1058,2,50051,1,0
20053,44527,1,2021-05-06,29,1,11,1041,1,50054,1,0
20054,44530,1,2024-11-15,29,1,6,1007,1,50055,1,0
20055,44531,2,2025-04-27,29,1,9,1024,1,50056,1,0
20056,44535,1,2022-12-18,29,3,16,1084,3,50060,1,0
20057,44536,1,2025-05-21,29,1,9,1027,1,50062,1,0
20058,44537,1,2025-12-21,29,1,10,1034,1,50063,1,0
20059,44540,1,2025-02-23,29,1,9,1024,1,50068,1,0
20060,44541,1,2024-03-18,29,4,17,1095,4,50070,1,0
20061,44542,1,2023-02-15,29,1,9,1026,1,50071,1,0
20062,44543,1,2025-07-03,29,2,14,1071,2,50072,1,0
20063,44546,1,2022-10-29,29,2,13,1055,2,50073,1,0
20064,44547,1,2024-07-24,29,1,10,1034,1,50075,1,0
20065,44550,1,2026-10-03,29,1,12,1049,1,50077,1,0
20066,44551,1,2025-04-22,29,1,12,1044,1,50078,1,0
20067,44554,1,2023-11-04,29,4,17,1094,4,50081,1,0
20068,44555,1,2022-06-14,29,1,6,1009,1,50082,1,0
20069,44556,1,2023-12-17,29,3,15,1080,3,50084,1,0
20070,44565,1,2023-08-25,29,1,7,1014,1,50095,1,0
20071,44570,1,2024-10-31,29,7,20,1114,7,50102,1,0
20072,44575,1,2023-07-20,29,1,6,1002,1,50108,1,0
20073,44576,1,2026-02-12,29,5,18,1101,5,50111,1,0
20074,44577,1,2022-08-16,29,1,8,1020,1,50113,1,0
20075,44578,1,2025-08-28,29,3,16,1087,3,50115,1,0
20076,44580,1,2023-03-04,29,5,18,1098,5,50119,1,0
20077,44581,1,2021-05-07,29,1,7,1014,1,50121,1,0
20078,44583,1,2022-12-09,29,8,21,1128,8,50124,1,0
20079,44592,1,2023-10-29,29,8,21,1120,8,50134,1,0
20080,44597,1,2026-06-06,29,1,9,1027,1,50138,1,0
20081,44598,1,2025-12-02,29,1,12,1046,1,50140,1,0
20082,44599,1,2021-05-29,29,1,10,1030,1,50142,1,0
20083,44602,1,2022-04-12,29,2,14,1070,2,50147,1,0
20084,44603,1,2021-08-10,29,5,18,1104,5,50149,1,0
20085,44604,1,2021-12-26,29,7,20,1113,7,50151,1,0
20086,44606,1,2024-07-24,29,1,11,1041,1,50153,1,0
20087,44607,1,2025-04-21,29,3,16,1090,3,50155,1,0
20088,44612,1,2022-01-21,29,1,10,1034,1,50162,1,0
20089,44616,1,2025-02-15,29,3,15,1076,3,50163,1,0
20090,44618,1,2025-09-14,29,4,17,1096,4,50164,1,0
20091,44619,1,2026-05-04,29,7,20,1112,7,50166,1,0
20092,44620,2,2025-06-26,29,4,17,1095,4,50167,1,0
20093,44622,1,2026-10-12,29,2,13,1054,2,50168,1,0
20094,44623,1,2026-09-14,29,1,6,1004,1,50169,1,0
20095,44624,1,2022-12-31,29,7,20,1116,7,50172,1,0
20096,44625,1,2024-09-10,29,5,18,1103,5,50174,1,0
20097,44626,1,2023-06-22,29,8,21,1128,8,50175,1,0
20098,44629,1,2025-02-25,29,1,8,1019,1,50178,1,0
20099,44632,1,2023-05-13,29,2,13,1058,2,50180,1,0
20100,44636,1,2026-03-29,29,1,12,1044,1,50182,1,0
20101,44637,2,2022-07-13,29,1,7,1014,1,50184,1,0
20102,44639,1,2022-11-16,29,1,11,1042,1,50187,1,0
20103,44642,1,2026-11-30,29,8,21,1123,8,50190,1,0
20104,44643,1,2022-04-11,29,3,15,1081,3,50192,1,0
20105,44644,1,2023-12-15,29,4,17,1094,4,50193,1,0
20106,44647,1,2021-12-10,29,1,7,1012,1,50197,1,0
20107,44648,1,2021-02-03,29,1,8,1018,1,50200,1,0
20108,44649,1,2026-03-31,29,3,16,1083,3,50201,1,0
20109,44651,1,2026-01-06,29,1,10,1032,1,50202,1,0
20110,44654,1,2026-07-26,29,2,13,1062,2,50203,1,0
20111,44656,1,2026-11-18,29,6,19,1108,6,50205,1,0
20112,44658,1,2022-12-30,29,2,14,1068,2,50207,1,0
20113,44659,1,2026-02-05,29,1,12,1052,1,50208,1,0
20114,44660,1,2025-02-09,29,3,15,1078,3,50209,1,0
20115,44664,1,2023-04-12,29,2,14,1063,2,50214,1,0
20116,44666,1,2026-08-19,29,1,8,1021,1,50215,1,0
20117,44668,1,2024-03-28,29,6,19,1105,6,50219,1,0
20118,44670,1,2026-02-10,29,1,6,1007,1,50220,1,0
20119,44671,1,2026-11-06,29,2,14,1071,2,50221,1,0
20120,44674,1,2023-12-15,29,1,8,1021,1,50223,1,0
20121,44679,1,2026-04-03,29,2,14,1065,2,50228,1,0
20122,44681,1,2026-09-21,29,1,7,1014,1,50230,1,0
20123,44682,1,2027-02-16,29,7,20,1114,7,50231,1,0
20124,44683,1,2024-09-24,29,8,21,1125,8,50233,1,0
20125,44684,1,2024-03-05,29,4,17,1095,4,50234,1,0
20126,44685,2,2022-05-26,29,8,21,1122,8,50236,1,0
20127,44687,1,2027-02-15,29,1,12,1047,1,50239,1,0
20128,44688,1,2023-06-26,29,8,21,1127,8,50240,1,0
20129,44690,1,2023-11-17,29,8,21,1120,8,50242,1,0
20130,44691,1,2023-01-25,29,3,16,1087,3,50243,1,0
20131,44692,1,2024-07-21,29,8,21,1121,8,50244,1,0
20132,44694,1,2023-02-10,29,3,15,1078,3,50248,1,0
20133,44697,1,2024-05-17,29,5,18,1103,5,50250,1,0
20134,44699,1,2024-04-02,29,1,9,1025,1,50256,1,0
20135,44701,1,2024-03-11,29,4,17,1093,4,50258,1,0
20136,44702,1,2024-09-13,29,1,7,1013,1,50261,1,0
20137,44704,1,2025-03-31,29,3,16,1083,3,50263,1,0
20138,44708,1,2025-06-08,29,2,13,1061,2,50265,1,0
20139,44710,1,2022-09-12,29,2,14,1072,2,50266,1,0
20140,44714,1,2023-12-12,29,2,13,1062,2,50273,1,0
20141,44715,1,2021-12-15,29,1,7,1012,1,50275,1,0
20142,44719,2,2026-12-11,29,1,9,1026,1,50277,1,0
20143,44720,2,2026-06-07,29,2,14,1066,2,50278,1,0
20144,44721,1,2023-04-16,29,1,11,1038,1,50281,1,0
20145,44723,1,2021-11-22,29,4,17,1095,4,50284,1,0
20146,44724,1,2021-07-08,29,7,20,1119,7,50285,1,0
20147,44725,1,2024-07-18,29,3,15,1078,3,50286,1,0
20148,44732,1,2024-05-05,29,3,16,1090,3,50295,1,0
20149,44734,1,2023-06-03,29,1,11,1042,1,50296,1,0
20150,44735,1,2024-12-18,29,2,13,1059,2,50297,1,0
20151,44738,1,2021-05-10,29,2,14,1067,2,50301,1,0
20152,44739,1,2025-07-24,29,1,12,1044,1,50302,1,0
20153,44740,1,2024-04-14,29,7,20,1112,7,50303,1,0
20154,44742,1,2025-09-20,29,3,16,1086,3,50306,1,0
20155,44743,1,2022-07-27,29,4,17,1092,4,50307,1,0
20156,44750,1,2026-05-12,29,1,11,1042,1,50315,1,0
20157,44751,1,2024-05-04,29,1,8,1017,1,50316,1,0
20158,44752,1,2021-06-07,29,2,14,1063,2,50317,1,0
20159,44753,1,2022-08-29,29,6,19,1111,6,50319,1,0
20160,44754,1,2025-03-19,29,2,14,1063,2,50320,1,0
20161,44755,1,2025-09-11,29,4,17,1094,4,50322,1,0
20162,44757,1,2025-10-08,29,1,12,1049,1,50325,1,0
20163,44758,1,2025-03-22,29,4,17,1092,4,50326,1,0
20164,44759,1,2024-07-12,29,1,6,1008,1,50327,1,0
20165,44770,1,2022-10-06,29,1,9,1025,1,50337,1,0
20166,44774,1,2025-11-08,29,2,13,1053,2,50343,1,0
20167,44777,1,2025-08-23,29,2,14,1069,2,50348,1,0
20168,44780,1,2023-02-03,29,1,9,1026,1,50351,1,0
20169,44781,1,2024-12-26,29,7,20,1113,7,50352,1,0
20170,44783,1,2022-05-31,29,6,19,1107,6,50353,1,0
20171,44784,1,2025-11-30,29,5,18,1097,5,50354,1,0
20172,44789,1,2023-06-26,29,6,19,1106,6,50361,1,0
20173,44790,1,2024-10-18,29,3,16,1087,3,50363,1,0
20174,44792,1,2025-12-06,29,1,8,1021,1,50366,1,0
20175,44793,1,2021-08-11,29,2,14,1067,2,50368,1,0
20176,44801,1,2021-12-27,29,5,18,1102,5,50374,1,0
20177,44805,1,2021-06-05,29,1,12,1044,1,50378,1,0
20178,44807,1,2022-09-28,29,3,15,1077,3,50380,1,0
20179,44816,1,2023-04-28,29,7,20,1118,7,50390,1,0
20180,44817,1,2026-07-20,29,1,10,1031,1,50392,1,0
20181,44820,1,2024-03-31,29,1,10,1030,1,50394,1,0
20182,44823,1,2023-03-22,29,1,8,1020,1,50396,1,0
20183,44830,1,2023-07-29,29,1,12,1045,1,50400,1,0
20184,44833,1,2026-01-22,29,1,8,1018,1,50402,1,0
20185,44834,1,2026-11-02,29,8,21,1121,8,50404,1,0
20186,44836,1,2022-11-14,29,7,20,1117,7,50406,1,0
20187,44839,1,2021-07-01,29,1,12,1043,1,50410,1,0
20188,44840,1,2021-09-12,29,4,17,1094,4,50411,1,0
20189,44842,1,2025-07-30,29,1,10,1029,1,50412,1,0
20190,44843,1,2021-06-06,29,3,15,1077,3,50413,1,0
20191,44848,1,2026-02-25,29,1,12,1045,1,50418,1,0
20192,44849,1,2023-01-05,29,1,6,1009,1,50420,1,0
20193,44851,1,2026-01-09,29,3,16,1085,3,50424,1,0
20194,44852,1,2022-08-20,29,5,18,1101,5,50426,1,0
20195,44853,1,2021-07-02,29,1,12,1049,1,50428,1,0
20196,44856,1,2023-07-02,29,3,16,1087,3,50431,1,0
20197,44857,1,2025-02-11,29,1,7,1013,1,50432,1,0
20198,44858,1,2023-11-06,29,1,9,1023,1,50433,1,0
20199,44859,1,2022-03-25,29,1,10,1031,1,50434,1,0
20200,44860,1,2024-07-26,29,1,11,1038,1,50436,1,0
20201,44861,1,2023-03-08,29,1,8,1020,1,50438,1,0
20202,44862,1,2025-09-18,29,4,17,1091,4,50439,1,0
20203,44864,1,2021-08-02,29,1,11,1040,1,50441,1,0
20204,44865,1,2024-12-14,29,6,19,1106,6,50444,1,0
20205,44867,1,2023-11-13,29,1,6,1003,1,50447,1,0
20206,44869,1,2021-06-21,29,3,16,1085,3,50450,1,0
20207,44870,2,2027-02-15,29,1,11,1039,1,50452,1,0
20208,44871,1,2025-01-09,29,5,18,1097,5,50454,1,0
20209,44872,1,2026-12-14,29,6,19,1111,6,50455,1,0
20210,44874,1,2022-01-10,29,5,18,1100,5,50457,1,0
20211,44876,1,2022-07-22,29,1,7,1010,1,50459,1,0
20212,44877,1,2022-10-20,29,7,20,1113,7,50461,1,0
20213,44880,1,2022-07-12,29,1,10,1033,1,50463,1,0
20214,44884,1,2026-11-30,29,1,7,1015,1,50472,1,0
20215,44885,1,2025-07-08,29,2,13,1059,2,50473,1,0
20216,44887,1,2022-06-07,29,1,10,1032,1,50475,1,0
20217,44888,1,2025-07-02,29,4,17,1093,4,50476,1,0
20218,44889,1,2023-07-24,29,1,11,1035,1,50477,1,0
20219,44893,1,2021-05-16,29,1,8,1017,1,50479,1,0
20220,44894,1,2025-06-04,29,1,12,1051,1,50481,1,0
20221,44897,2,2021-07-27,29,2,14,1069,2,50484,1,0
20222,44898,1,2026-10-19,29,5,18,1101,5,50486,1,0
20223,44903,1,2023-06-16,29,1,7,1015,1,50490,1,0
20224,44905,1,2026-06-25,29,3,16,1089,3,50491,1,0
20225,44906,1,2022-10-16,29,2,13,1053,2,50492,1,0
20226,44907,1,2027-01-31,29,1,10,1031,1,50495,1,0
20227,44916,1,2024-03-21,29,1,7,1013,1,50500,1,0
20228,44922,1,2023-08-31,29,1,8,1018,1,50506,1,0
20229,44923,1,2025-11-22,29,3,15,1078,3,50508,1,0
20230,44928,1,2023-06-14,29,3,15,1082,3,50511,1,0
20231,44929,1,2024-05-04,29,8,21,1121,8,50512,1,0
20232,44931,2,2026-06-13,29,7,20,1118,7,50516,1,0
20233,44932,1,2024-02-17,29,1,6,1006,1,50517,1,0
20234,44933,1,2022-04-04,29,2,14,1065,2,50518,1,0
20235,44935,1,2025-02-18,29,2,14,1071,2,50520,1,0
20236,44936,1,2026-12-24,29,6,19,1111,6,50521,1,0
20237,44937,1,2025-07-12,29,1,6,1008,1,50522,1,0
20238,44941,1,2025-06-27,29,1,6,1004,1,50527,1,0
20239,44950,1,2026-01-27,29,8,21,1126,8,50530,1,0
20240,44954,1,2024-03-07,29,1,10,1032,1,50532,1,0
20241,44955,1,2025-04-15,29,1,9,1022,1,50533,1,0
20242,44958,1,2026-05-04,29,2,14,1065,2,50538,1,0
20243,44959,1,2025-11-23,29,1,6,1001,1,50539,1,0
20244,44960,1,2026-02-04,29,1,7,1011,1,50540,1,0
20245,44962,1,2021-08-03,29,8,21,1123,8,50542,1,0
20246,44963,1,2024-01-07,29,7,20,1112,7,50545,1,0
20247,44967,1,2026-05-22,29,1,12,1044,1,50548,1,0
20248,44968,1,2021-10-14,29,4,17,1095,4,50549,1,0
20249,44970,1,2023-02-23,29,1,11,1038,1,50551,1,0
20250,44972,1,2024-02-28,29,1,8,1020,1,50553,1,0
20251,44975,1,2027-01-03,29,7,20,1113,7,50557,1,0
20252,44976,1,2021-06-13,29,1,8,1018,1,50558,1,0
20253,44977,1,2024-12-18,29,5,18,1099,5,50560,1,0
20254,44978,1,2022-04-17,29,1,6,1001,1,50561,1,0
20255,44979,1,2024-12-01,29,1,10,1029,1,50562,1,0
20256,44980,2,2022-04-02,29,6,19,1110,6,50565,1,0
20257,44983,1,2024-01-20,29,8,21,1120,8,50570,1,0
20258,44984,2,2021-07-15,29,3,15,1075,3,50571,1,0
20259,44985,2,2022-12-25,29,1,10,1030,1,50573,1,0
20260,44992,1,2021-12-04,29,3,16,1089,3,50579,1,0
20261,44995,1,2025-02-23,29,1,9,1027,1,50581,1,0
20262,44996,1,2023-04-27,29,4,17,1092,4,50583,1,0
20263,44998,1,2025-04-10,29,1,9,1025,1,50587,1,0
20264,44999,2,2021-09-18,29,2,13,1059,2,50588,1,0
20265,45002,1,2023-08-30,29,1,9,1023,1,50590,1,0
20266,45005,1,2023-11-27,29,2,14,1067,2,50596,1,0
20267,45008,1,2026-09-09,29,2,13,1054,2,50597,1,0
20268,45009,1,2026-10-08,29,5,18,1104,5,50599,1,0
20269,45011,1,2024-03-21,29,2,13,1060,2,50600,1,0
20270,45012,1,2025-08-22,29,1,10,1030,1,50601,1,0
20271,45013,2,2024-08-26,29,2,13,1059,2,50602,1,0
20272,45021,1,2024-12-01,29,1,10,1034,1,50607,1,0
20273,45023,1,2022-02-24,29,4,17,1094,4,50608,1,0
20274,45024,1,2026-02-19,29,1,10,1031,1,50610,1,0
20275,45025,1,2024-09-13,29,1,12,1044,1,50613,1,0
20276,45027,1,2022-08-01,29,8,21,1128,8,50615,1,0
20277,45028,1,2023-08-06,29,2,14,1072,2,50616,1,0
20278,45029,1,2026-08-14,29,6,19,1111,6,50618,1,0
20279,45030,1,2023-02-25,29,3,16,1089,3,50620,1,0
20280,45031,1,2026-04-17,29,1,8,1016,1,50621,1,0
20281,45032,1,2024-10-15,29,2,13,1059,2,50624,1,0
20282,45034,1,2024-04-05,29,1,12,1045,1,50625,1,0
20283,45038,1,2021-03-05,29,1,11,1042,1,50628,1,0
20284,45041,1,2023-12-19,29,1,8,1017,1,50631,1,0
20285,45044,1,2025-06-22,29,1,10,1033,1,50633,1,0
20286,45046,1,2025-11-18,29,3,15,1081,3,50637,1,0
20287,45047,1,2025-12-22,29,4,17,1092,4,50638,1,0
20288,45048,1,2022-08-30,29,1,6,1008,1,50640,1,0
20289,45049,1,2025-06-06,29,1,9,1028,1,50641,1,0
20290,45052,1,2026-11-17,29,3,15,1077,3,50644,1,0
20291,45055,1,2024-12-10,29,1,10,1029,1,50647,1,0
20292,45059,1,2022-07-09,29,2,14,1065,2,50652,1,0
20293,45061,2,2026-07-13,29,6,19,1110,6,50653,1,0
20294,45064,1,2024-12-30,29,2,13,1062,2,50656,1,0
20295,45065,1,2026-11-12,29,8,21,1129,8,50657,1,0
20296,45066,1,2023-08-13,29,4,17,1096,4,50659,1,0
20297,45068,1,2025-09-07,29,1,7,1012,1,50662,1,0
20298,45074,1,2024-06-18,29,1,8,1016,1,50668,1,0
20299,45077,1,2026-05-13,29,3,16,1089,3,50670,1,0
20300,45080,1,2024-06-11,29,8,21,1121,8,50673,1,0
20301,45081,1,2021-08-11,29,1,9,1028,1,50676,1,0
20302,45082,1,2022-12-29,29,1,11,1039,1,50677,1,0
20303,45083,2,2026-02-13,29,7,20,1116,7,50678,1,0
20304,45087,1,2027-01-04,29,1,12,1050,1,50684,1,0
20305,45089,1,2025-08-03,29,1,12,1045,1,50686,1,0
20306,45091,1,2023-08-15,29,1,12,1046,1,50688,1,0
20307,45092,1,2024-11-06,29,1,10,1032,1,50690,1,0
20308,45096,1,2023-05-15,29,1,6,1001,1,50694,1,0
20309,45097,1,2021-12-15,29,1,8,1017,1,50695,1,0
20310,45098,1,2026-03-31,29,1,7,1013,1,50696,1,0
20311,45099,1,2022-11-28,29,1,6,1002,1,50697,1,0
20312,45101,1,2023-10-15,29,5,18,1098,5,50701,1,0
20313,45103,1,2023-11-21,29,1,6,1004,1,50704,1,0
20314,45104,1,2023-03-01,29,7,20,1112,7,50706,1,0
20315,45106,1,2021-04-11,29,1,7,1011,1,50708,1,0
20316,45111,1,2026-01-19,29,2,13,1061,2,50713,1,0
20317,45112,1,2023-07-13,29,8,21,1128,8,50714,1,0
20318,45115,1,2025-02-05,29,8,21,1128,8,50717,1,0
20319,45118,1,2025-03-28,29,5,18,1100,5,50718,1,0
20320,45121,1,2026-03-05,29,3,16,1085,3,50720,1,0
20321,45123,1,2024-04-05,29,1,8,1017,1,50721,1,0
20322,45125,2,2026-04-05,29,2,13,1059,2,50723,1,0
20323,45126,1,2025-10-12,29,4,17,1095,4,50724,1,0
20324,45127,1,2026-04-09,29,1,12,1045,1,50725,1,0
20325,45129,1,2026-12-16,29,7,20,1117,7,50727,1,0
20326,45131,1,2026-06-11,29,1,8,1018,1,50728,1,0
20327,45132,1,2026-02-26,29,1,9,1025,1,50729,1,0
20328,45134,1,2027-03-08,29,1,10,1031,1,50730,1,0
20329,45135,1,2022-02-02,29,4,17,1091,4,50731,1,0
20330,45138,1,2023-12-28,29,1,7,1014,1,50734,1,0
20331,45139,1,2023-12-03,29,7,20,1114,7,50737,1,0
20332,45141,1,2026-02-08,29,1,6,1009,1,50739,1,0
20333,45143,1,2023-05-20,29,5,18,1104,5,50740,1,0
20334,45144,1,2022-04-05,29,1,12,1043,1,50742,1,0
20335,45152,1,2024-08-02,29,7,20,1119,7,50755,1,0
20336,45153,1,2023-12-17,29,1,7,1012,1,50757,1,0
20337,45155,1,2021-09-26,29,3,16,1085,3,50759,1,0
20338,45156,2,2026-12-06,29,2,13,1060,2,50762,1,0
20339,45168,1,2023-11-21,29,4,17,1093,4,50777,1,0
20340,45169,2,2023-05-24,29,1,8,1020,1,50779,1,0
20341,45170,1,2025-04-30,29,8,21,1127,8,50782,1,0
20342,45171,1,2021-09-22,29,1,8,1018,1,50785,1,0
20343,45173,1,2025-12-17,29,1,8,1020,1,50787,1,0
20344,45175,2,2023-11-14,29,1,10,1030,1,50788,1,0
20345,45177,1,2022-04-02,29,1,8,1019,1,50789,1,0
20346,45178,1,2026-06-25,29,3,16,1085,3,50792,1,0
20347,45179,1,2025-05-16,29,1,12,1043,1,50793,1,0
20348,45180,1,2022-05-12,29,1,11,1041,1,50795,1,0
20349,45185,1,2024-06-20,29,8,21,1120,8,50801,1,0
20350,45192,1,2021-12-25,29,5,18,1098,5,50806,1,0
20351,45193,1,2021-10-24,29,3,16,1084,3,50807,1,0
20352,45198,1,2025-03-26,29,1,7,1010,1,50810,1,0
20353,45200,1,2022-08-13,29,5,18,1102,5,50813,1,0
20354,45201,1,2023-06-16,29,2,13,1057,2,50816,1,0
20355,45205,1,2026-09-22,29,3,15,1074,3,50819,1,0
20356,45207,1,2023-02-27,29,6,19,1107,6,50820,1,0
20357,45208,2,2025-08-23,29,1,7,1012,1,50821,1,0
20358,45209,1,2026-03-12,29,1,9,1027,1,50822,1,0
20359,45211,1,2021-12-29,29,1,11,1036,1,50825,1,0
20360,45215,1,2021-09-24,29,1,9,1026,1,50830,1,0
20361,45216,1,2023-08-27,29,1,11,1042,1,50831,1,0
20362,45220,1,2025-11-09,29,8,21,1122,8,50835,1,0
20363,45221,2,2022-10-15,29,1,12,1044,1,50838,1,0
20364,45222,2,2022-02-26,29,1,9,1023,1,50839,1,0
20365,45227,1,2023-08-19,29,3,16,1083,3,50843,1,0
20366,45230,1,2021-09-24,29,1,12,1046,1,50846,1,0
20367,45232,1,2023-08-16,29,1,8,1020,1,50849,1,0
20368,45239,2,2027-01-10,29,3,16,1085,3,50854,1,0
20369,45240,1,2022-07-07,29,2,13,1062,2,50855,1,0
20370,45241,1,2025-08-11,29,7,20,1113,7,50857,1,0
20371,45245,1,2026-05-06,29,1,8,1021,1,50861,1,0
20372,45248,1,2022-11-23,29,1,7,1010,1,50862,1,0
20373,45249,1,2024-08-16,29,1,8,1020,1,50864,1,0
20374,45252,1,2026-07-03,29,1,12,1047,1,50867,1,0
20375,45253,1,2022-12-04,29,1,6,1004,1,50868,1,0
20376,45255,1,2026-05-11,29,6,19,1105,6,50870,1,0
20377,45261,1,2023-01-17,29,3,16,1084,3,50877,1,0
20378,45263,1,2025-02-20,29,8,21,1124,8,50880,1,0
20379,45265,1,2022-08-29,29,4,17,1095,4,50882,1,0
20380,45266,1,2023-01-07,29,1,12,1051,1,50883,1,0
20381,45274,2,2024-09-18,29,7,20,1114,7,50888,1,0
20382,45275,1,2026-12-25,29,1,6,1004,1,50889,1,0
20383,45279,1,2026-07-03,29,1,7,1012,1,50893,1,0
20384,45281,1,2024-06-03,29,1,10,1030,1,50894,1,0
20385,45289,1,2022-10-21,29,6,19,1109,6,50901,1,0
20386,45292,1,2025-01-15,29,1,9,1024,1,50905,1,0
20387,45293,1,2024-04-29,29,1,12,1052,1,50907,1,0
20388,45295,1,2023-09-02,29,1,10,1032,1,50910,1,0
20389,45296,1,2021-06-24,29,4,17,1094,4,50911,1,0
20390,45297,1,2021-06-25,29,3,16,1088,3,50913,1,0
20391,45299,1,2022-10-21,29,4,17,1093,4,50915,1,0
20392,45301,1,2024-08-29,29,5,18,1100,5,50916,1,0
20393,45304,1,2022-03-19,29,1,9,1025,1,50918,1,0
20394,45305,1,2023-06-11,29,3,16,1084,3,50919,1,0
20395,45308,1,2026-04-11,29,2,14,1066,2,50922,1,0
20396,45310,1,2025-03-29,29,1,6,1009,1,50923,1,0
20397,45317,1,2022-08-10,29,1,9,1025,1,50931,1,0
20398,45318,1,2025-01-14,29,1,12,1052,1,50933,1,0
20399,45321,1,2022-12-09,29,4,17,1095,4,50936,1,0
20400,45326,1,2022-04-08,29,5,18,1103,5,50939,1,0
20401,45327,1,2024-07-19,29,8,21,1120,8,50940,1,0
20402,45329,1,2025-10-11,29,5,18,1104,5,50941,1,0
20403,45331,1,2025-01-31,29,2,13,1055,2,50946,1,0
20404,45332,1,2025-04-30,29,1,9,1028,1,50947,1,0
20405,45337,1,2021-08-06,29,3,15,1078,3,50950,1,0
20406,45344,1,2026-08-04,29,1,10,1034,1,50956,1,0
20407,45345,1,2026-12-12,29,7,20,1116,7,50957,1,0
20408,45347,1,2022-03-31,29,6,19,1108,6,50959,1,0
20409,45352,1,2025-07-14,29,1,8,1018,1,50962,1,0
20410,45354,1,2024-09-18,29,1,8,1019,1,50964,1,0
20411,45359,2,2021-08-29,29,6,19,1108,6,50967,1,0
20412,45360,1,2024-10-13,29,5,18,1103,5,50969,1,0
20413,45362,2,2026-07-21,29,3,16,1086,3,50971,1,0
20414,45365,2,2026-06-20,29,7,20,1112,7,50973,1,0
20415,45371,1,2024-09-30,29,1,9,1027,1,50982,1,0
20416,45372,1,2023-02-28,29,3,15,1075,3,50985,1,0
20417,45373,1,2025-05-01,29,7,20,1114,7,50986,1,0
20418,45374,1,2026-10-19,29,1,7,1011,1,50987,1,0
20419,45376,1,2022-03-28,29,2,14,1070,2,50991,1,0
20420,45378,1,2024-09-12,29,4,17,1092,4,50993,1,0
20421,45381,2,2025-11-16,29,1,11,1039,1,50996,1,0
20422,45384,1,2027-01-28,29,4,17,1092,4,51000,1,0
20423,45385,1,2021-11-02,29,1,11,1038,1,51001,1,0
20424,45391,1,2022-12-23,29,3,15,1075,3,51008,1,0
20425,45394,1,2026-11-12,29,1,9,1027,1,51009,1,0
20426,45402,2,2024-10-06,29,1,9,1027,1,51012,1,0
20427,45403,1,2025-04-11,29,1,8,1016,1,51013,1,0
20428,45404,1,2021-09-29,29,6,19,1108,6,51015,1,0
20429,45406,1,2022-12-10,29,2,14,1064,2,51016,1,0
20430,45411,1,2026-04-06,29,2,13,1058,2,51023,1,0
20431,45413,1,2021-08-24,29,8,21,1122,8,51024,1,0
20432,45414,1,2025-11-08,29,4,17,1091,4,51025,1,0
20433,45415,1,2022-08-12,29,4,17,1094,4,51027,1,0
20434,45417,2,2026-04-11,29,1,10,1034,1,51028,1,0
20435,45419,1,2022-12-16,29,6,19,1110,6,51031,1,0
20436,45420,1,2026-06-16,29,2,13,1059,2,51033,1,0
20437,45422,1,2024-06-01,29,1,6,1005,1,51035,1,0
20438,45423,2,2022-10-20,29,4,17,1095,4,51036,1,0
20439,45424,1,2023-04-05,29,5,18,1099,5,51038,1,0
20440,45426,1,2025-09-25,29,1,10,1029,1,51040,1,0
20441,45428,1,2023-12-24,29,1,11,1040,1,51041,1,0
20442,45433,1,2025-03-26,29,4,17,1091,4,51045,1,0
20443,45434,2,2025-04-29,29,8,21,1122,8,51046,1,0
20444,45437,1,2024-08-21,29,1,8,1019,1,51048,1,0
20445,45439,1,2022-06-12,29,6,19,1109,6,51049,1,0
20446,45443,1,2025-11-06,29,3,16,1087,3,51053,1,0
20447,45444,1,2022-10-14,29,1,6,1002,1,51054,1,0
20448,45445,1,2023-03-03,29,1,6,1003,1,51056,1,0
20449,45446,2,2024-07-24,29,1,12,1052,1,51057,1,0
20450,45447,1,2021-12-17,29,1,7,1015,1,51060,1,0
20451,45450,1,2022-02-17,29,1,12,1050,1,51063,1,0
20452,45452,1,2023-03-10,29,2,13,1060,2,51064,1,0
20453,45453,1,2025-11-14,29,2,14,1070,2,51066,1,0
20454,45454,1,2026-01-02,29,2,14,1072,2,51068,1,0
20455,45455,1,2021-08-17,29,1,9,1027,1,51070,1,0
20456,45456,1,2025-03-09,29,8,21,1123,8,51071,1,0
20457,45457,1,2022-06-09,29,1,6,1006,1,51074,1,0
20458,45460,1,2026-11-02,29,1,8,1018,1,51080,1,0
20459,45461,1,2023-10-06,29,5,18,1098,5,51082,1,0
20460,45462,1,2025-08-15,29,2,13,1062,2,51083,1,0
20461,45464,1,2023-06-11,29,1,8,1016,1,51085,1,0
20462,45467,1,2022-01-03,29,2,14,1066,2,51089,1,0
20463,45468,1,2021-04-27,29,5,18,1101,5,51090,1,0
20464,45471,1,2024-05-25,29,1,6,1006,1,51093,1,0
20465,45475,2,2022-01-25,29,1,10,1029,1,51097,1,0
20466,45477,1,2021-04-20,29,3,15,1082,3,51100,1,0
20467,45479,1,2023-03-08,29,1,11,1041,1,51102,1,0
20468,45481,1,2026-05-10,29,1,6,1007,1,51104,1,0
