CSID,CaseMasterID,csdate,cstype,PolicePersonID
30468,43450,2024-03-16 00:00:00,A,1017
30469,43451,2024-07-07 00:00:00,A,1069
30470,43452,2024-10-25 00:00:00,A,1037
30471,43454,2023-02-05 00:00:00,A,1031
30472,43456,2021-11-04 00:00:00,A,1093
30473,43457,2026-12-19 00:00:00,C,1007
30474,43458,2027-03-05 00:00:00,B,1044
30475,43459,2027-05-15 00:00:00,C,1095
30476,43460,2025-09-09 00:00:00,A,1091
30477,43461,2026-07-25 00:00:00,A,1003
30478,43463,2022-02-02 00:00:00,A,1106
30479,43464,2024-12-30 00:00:00,C,1004
30480,43465,2024-06-13 00:00:00,A,1103
30481,43466,2024-05-18 00:00:00,A,1011
30482,43467,2023-10-24 00:00:00,B,1113
30483,43469,2025-08-08 00:00:00,A,1094
30484,43471,2024-03-21 00:00:00,A,1095
30485,43474,2022-12-15 00:00:00,C,1074
30486,43475,2026-05-21 00:00:00,A,1129
30487,43476,2023-08-30 00:00:00,C,1063
30488,43477,2024-08-21 00:00:00,A,1129
30489,43478,2026-11-14 00:00:00,B,1017
30490,43479,2022-02-22 00:00:00,A,1054
30491,43480,2026-12-07 00:00:00,C,1033
30492,43481,2022-03-12 00:00:00,A,1128
30493,43482,2026-03-08 00:00:00,C,1014
30494,43484,2026-07-25 00:00:00,A,1070
30495,43486,2025-09-16 00:00:00,A,1051
30496,43487,2026-09-23 00:00:00,C,1035
30497,43489,2027-05-31 00:00:00,A,1009
30498,43490,2025-03-04 00:00:00,C,1090
30499,43491,2021-10-29 00:00:00,A,1051
30500,43494,2026-03-14 00:00:00,A,1114
30501,43496,2022-11-22 00:00:00,B,1061
30502,43497,2025-04-08 00:00:00,A,1069
30503,43498,2024-06-06 00:00:00,A,1021
30504,43499,2026-04-24 00:00:00,A,1036
30505,43500,2023-10-08 00:00:00,B,1001
30506,43501,2026-01-02 00:00:00,A,1112
30507,43502,2024-08-12 00:00:00,A,1019
30508,43503,2024-10-15 00:00:00,C,1016
30509,43504,2025-07-08 00:00:00,A,1060
30510,43508,2023-07-26 00:00:00,A,1118
30511,43509,2022-03-25 00:00:00,C,1042
30512,43510,2025-12-17 00:00:00,A,1127
30513,43511,2024-05-10 00:00:00,A,1005
30514,43513,2026-09-24 00:00:00,B,1122
30515,43514,2023-09-08 00:00:00,A,1066
30516,43515,2021-07-16 00:00:00,A,1100
30517,43516,2024-08-20 00:00:00,C,1021
30518,43517,2024-12-10 00:00:00,C,1075
30519,43518,2022-05-09 00:00:00,A,1011
30520,43521,2024-04-13 00:00:00,A,1109
30521,43522,2023-12-06 00:00:00,A,1034
30522,43524,2025-12-06 00:00:00,C,1026
30523,43525,2024-12-30 00:00:00,C,1028
30524,43526,2023-11-17 00:00:00,A,1091
30525,43530,2022-06-12 00:00:00,A,1086
30526,43531,2023-05-03 00:00:00,C,1032
30527,43532,2025-10-03 00:00:00,A,1083
30528,43533,2024-01-25 00:00:00,A,1044
30529,43534,2022-06-16 00:00:00,A,1055
30530,43535,2027-05-19 00:00:00,C,1096
30531,43539,2025-02-28 00:00:00,A,1035
30532,43540,2025-12-06 00:00:00,A,1018
30533,43541,2021-07-28 00:00:00,A,1035
30534,43542,2024-04-29 00:00:00,A,1011
30535,43546,2026-10-10 00:00:00,A,1010
30536,43547,2026-07-03 00:00:00,A,1026
30537,43548,2023-02-25 00:00:00,C,1082
30538,43550,2026-08-07 00:00:00,A,1058
30539,43553,2024-01-17 00:00:00,A,1058
30540,43554,2025-10-01 00:00:00,A,1014
30541,43555,2024-02-21 00:00:00,C,1052
30542,43556,2024-03-31 00:00:00,B,1019
30543,43559,2025-12-13 00:00:00,B,1112
30544,43560,2024-01-04 00:00:00,A,1025
30545,43561,2022-05-24 00:00:00,A,1108
30546,43562,2023-02-01 00:00:00,B,1059
30547,43563,2023-12-06 00:00:00,B,1129
30548,43564,2026-05-08 00:00:00,A,1015
30549,43565,2023-10-07 00:00:00,A,1077
30550,43566,2024-12-10 00:00:00,A,1005
30551,43567,2023-04-26 00:00:00,A,1024
30552,43568,2023-01-23 00:00:00,A,1103
30553,43569,2024-09-19 00:00:00,A,1100
30554,43570,2026-05-06 00:00:00,A,1093
30555,43572,2026-07-02 00:00:00,A,1035
30556,43573,2021-06-22 00:00:00,A,1027
30557,43575,2024-05-26 00:00:00,A,1015
30558,43576,2021-06-20 00:00:00,A,1084
30559,43578,2026-02-18 00:00:00,B,1104
30560,43579,2025-01-19 00:00:00,A,1020
30561,43580,2021-10-15 00:00:00,A,1058
30562,43582,2021-11-28 00:00:00,A,1092
30563,43583,2024-09-01 00:00:00,A,1049
30564,43584,2025-10-13 00:00:00,A,1014
30565,43587,2024-04-04 00:00:00,A,1012
30566,43588,2025-10-31 00:00:00,C,1121
30567,43591,2026-09-30 00:00:00,A,1038
30568,43592,2026-02-26 00:00:00,B,1052
30569,43593,2025-02-22 00:00:00,A,1124
30570,43594,2023-03-22 00:00:00,C,1009
30571,43595,2022-12-23 00:00:00,A,1124
30572,43596,2026-11-02 00:00:00,C,1112
30573,43599,2023-12-25 00:00:00,C,1028
30574,43602,2025-07-25 00:00:00,B,1104
30575,43603,2023-12-10 00:00:00,A,1123
30576,43606,2023-03-23 00:00:00,C,1019
30577,43607,2024-09-08 00:00:00,A,1100
30578,43608,2025-03-20 00:00:00,C,1095
30579,43610,2022-10-20 00:00:00,A,1075
30580,43611,2023-06-25 00:00:00,A,1019
30581,43612,2026-02-27 00:00:00,C,1084
30582,43613,2024-03-25 00:00:00,A,1011
30583,43614,2026-11-29 00:00:00,A,1010
30584,43617,2024-11-24 00:00:00,A,1107
30585,43619,2024-12-26 00:00:00,A,1022
30586,43620,2027-07-06 00:00:00,A,1070
30587,43621,2022-02-08 00:00:00,A,1017
30588,43623,2025-04-22 00:00:00,A,1097
30589,43624,2022-01-05 00:00:00,C,1125
30590,43625,2023-09-22 00:00:00,A,1021
30591,43626,2022-09-17 00:00:00,A,1019
30592,43627,2026-02-01 00:00:00,A,1109
30593,43629,2025-05-28 00:00:00,A,1109
30594,43631,2021-10-03 00:00:00,A,1096
30595,43633,2024-06-17 00:00:00,A,1029
30596,43634,2026-06-24 00:00:00,C,1049
30597,43636,2027-07-16 00:00:00,C,1015
30598,43637,2027-08-13 00:00:00,A,1010
30599,43639,2021-03-06 00:00:00,A,1109
30600,43640,2021-11-22 00:00:00,C,1024
30601,43642,2026-06-24 00:00:00,A,1050
30602,43644,2026-10-10 00:00:00,A,1014
30603,43645,2026-10-27 00:00:00,A,1110
30604,43646,2023-10-25 00:00:00,A,1010
30605,43647,2024-05-08 00:00:00,C,1111
30606,43649,2025-02-15 00:00:00,A,1117
30607,43650,2023-07-25 00:00:00,A,1081
30608,43651,2026-12-16 00:00:00,A,1114
30609,43652,2021-09-03 00:00:00,A,1103
30610,43653,2023-03-26 00:00:00,A,1094
30611,43654,2022-06-02 00:00:00,A,1013
30612,43656,2027-02-11 00:00:00,A,1056
30613,43657,2022-08-04 00:00:00,A,1096
30614,43658,2023-11-09 00:00:00,A,1080
30615,43659,2024-04-02 00:00:00,A,1122
30616,43660,2025-06-05 00:00:00,A,1109
30617,43661,2025-04-18 00:00:00,C,1110
30618,43662,2022-01-05 00:00:00,A,1017
30619,43665,2027-07-04 00:00:00,A,1122
30620,43666,2024-09-05 00:00:00,C,1125
30621,43667,2024-06-06 00:00:00,A,1070
30622,43668,2023-12-29 00:00:00,C,1074
30623,43669,2025-08-30 00:00:00,B,1026
30624,43671,2024-02-21 00:00:00,A,1127
30625,43674,2023-07-03 00:00:00,A,1010
30626,43675,2023-11-06 00:00:00,A,1079
30627,43676,2021-12-14 00:00:00,A,1032
30628,43677,2025-04-11 00:00:00,A,1102
30629,43678,2023-06-04 00:00:00,A,1030
30630,43679,2022-12-29 00:00:00,A,1116
30631,43680,2024-08-08 00:00:00,A,1093
30632,43681,2025-03-02 00:00:00,C,1127
30633,43682,2024-02-24 00:00:00,A,1014
30634,43684,2025-06-29 00:00:00,A,1089
30635,43685,2026-07-20 00:00:00,B,1107
30636,43688,2026-01-22 00:00:00,A,1016
30637,43690,2025-11-14 00:00:00,B,1083
30638,43691,2025-03-05 00:00:00,C,1108
30639,43692,2025-09-09 00:00:00,A,1083
30640,43693,2025-11-13 00:00:00,A,1118
30641,43694,2024-03-30 00:00:00,A,1016
30642,43697,2024-08-23 00:00:00,C,1112
30643,43699,2026-11-20 00:00:00,A,1017
30644,43703,2025-01-11 00:00:00,C,1085
30645,43704,2021-08-15 00:00:00,A,1006
30646,43705,2026-07-14 00:00:00,A,1039
30647,43707,2022-09-16 00:00:00,A,1093
30648,43708,2022-07-30 00:00:00,A,1105
30649,43709,2022-03-17 00:00:00,A,1030
30650,43711,2022-04-11 00:00:00,A,1001
30651,43712,2023-09-15 00:00:00,A,1109
30652,43714,2026-03-04 00:00:00,A,1080
30653,43715,2022-06-30 00:00:00,A,1019
30654,43718,2024-12-22 00:00:00,A,1089
30655,43719,2023-04-07 00:00:00,C,1107
30656,43720,2027-06-10 00:00:00,A,1065
30657,43722,2025-01-10 00:00:00,A,1025
30658,43723,2021-04-19 00:00:00,A,1058
30659,43725,2022-08-15 00:00:00,C,1018
30660,43726,2026-05-26 00:00:00,C,1068
30661,43727,2021-11-16 00:00:00,C,1027
30662,43728,2025-07-30 00:00:00,A,1072
30663,43729,2025-03-05 00:00:00,C,1066
30664,43730,2024-08-08 00:00:00,A,1078
30665,43731,2026-11-26 00:00:00,A,1084
30666,43732,2021-06-27 00:00:00,A,1128
30667,43734,2025-08-30 00:00:00,A,1051
30668,43736,2023-05-23 00:00:00,C,1080
30669,43738,2022-05-11 00:00:00,A,1120
30670,43740,2023-05-30 00:00:00,B,1047
30671,43741,2022-08-18 00:00:00,A,1023
30672,43742,2022-05-24 00:00:00,C,1097
30673,43743,2024-06-06 00:00:00,A,1010
30674,43744,2024-04-22 00:00:00,A,1012
30675,43746,2022-01-05 00:00:00,C,1015
30676,43747,2026-07-08 00:00:00,C,1117
30677,43748,2022-12-04 00:00:00,A,1028
30678,43750,2023-11-21 00:00:00,A,1107
30679,43751,2025-05-10 00:00:00,C,1081
30680,43752,2027-02-22 00:00:00,A,1117
30681,43754,2024-03-03 00:00:00,A,1106
30682,43755,2021-08-15 00:00:00,C,1093
30683,43756,2023-09-13 00:00:00,A,1002
30684,43758,2026-06-08 00:00:00,A,1058
30685,43760,2025-03-22 00:00:00,A,1055
30686,43761,2024-05-07 00:00:00,C,1109
30687,43763,2024-05-06 00:00:00,A,1064
30688,43764,2022-08-17 00:00:00,A,1012
30689,43765,2021-09-05 00:00:00,A,1031
30690,43767,2026-02-16 00:00:00,A,1108
30691,43769,2023-08-08 00:00:00,C,1101
30692,43770,2026-11-09 00:00:00,A,1109
30693,43771,2025-11-17 00:00:00,C,1010
30694,43774,2023-01-07 00:00:00,A,1102
30695,43775,2024-09-12 00:00:00,A,1065
30696,43776,2026-12-20 00:00:00,A,1101
30697,43777,2026-03-11 00:00:00,A,1005
30698,43779,2026-05-03 00:00:00,A,1041
30699,43782,2021-10-16 00:00:00,A,1107
30700,43784,2025-04-27 00:00:00,A,1072
30701,43786,2026-06-12 00:00:00,A,1079
30702,43787,2024-01-08 00:00:00,A,1055
30703,43788,2025-11-19 00:00:00,A,1085
30704,43789,2026-12-17 00:00:00,A,1091
30705,43791,2021-11-21 00:00:00,C,1080
30706,43793,2026-06-15 00:00:00,A,1002
30707,43794,2022-10-26 00:00:00,A,1094
30708,43795,2021-10-22 00:00:00,A,1100
30709,43796,2023-10-01 00:00:00,A,1092
30710,43797,2024-09-12 00:00:00,C,1080
30711,43799,2022-04-20 00:00:00,A,1091
30712,43800,2024-01-12 00:00:00,A,1020
30713,43801,2022-10-15 00:00:00,A,1102
30714,43802,2026-01-17 00:00:00,B,1009
30715,43803,2024-08-06 00:00:00,A,1039
30716,43804,2025-10-08 00:00:00,A,1091
30717,43807,2022-11-01 00:00:00,A,1100
30718,43808,2025-11-17 00:00:00,C,1099
30719,43810,2024-08-22 00:00:00,A,1126
30720,43811,2027-01-26 00:00:00,A,1051
30721,43812,2021-05-27 00:00:00,A,1102
30722,43814,2026-11-15 00:00:00,C,1090
30723,43815,2022-05-12 00:00:00,A,1122
30724,43816,2022-05-12 00:00:00,A,1057
30725,43818,2027-03-04 00:00:00,B,1025
30726,43820,2022-12-22 00:00:00,C,1114
30727,43822,2026-04-05 00:00:00,A,1033
30728,43824,2024-03-08 00:00:00,A,1035
30729,43825,2024-11-15 00:00:00,A,1112
30730,43827,2021-06-17 00:00:00,C,1067
30731,43828,2026-06-03 00:00:00,C,1094
30732,43829,2025-09-02 00:00:00,A,1123
30733,43830,2022-08-31 00:00:00,A,1102
30734,43831,2024-12-24 00:00:00,B,1040
30735,43832,2023-08-08 00:00:00,A,1123
30736,43833,2026-06-01 00:00:00,C,1024
30737,43834,2022-12-10 00:00:00,A,1086
30738,43835,2022-06-25 00:00:00,A,1103
30739,43836,2026-01-13 00:00:00,A,1101
30740,43837,2024-01-24 00:00:00,A,1013
30741,43838,2022-09-09 00:00:00,A,1085
30742,43840,2022-03-06 00:00:00,A,1108
30743,43841,2024-10-30 00:00:00,A,1034
30744,43842,2026-05-01 00:00:00,A,1117
30745,43843,2021-11-28 00:00:00,A,1055
30746,43844,2025-07-03 00:00:00,A,1034
30747,43845,2024-11-23 00:00:00,A,1086
30748,43846,2024-09-04 00:00:00,A,1109
30749,43847,2022-10-28 00:00:00,C,1041
30750,43848,2027-01-07 00:00:00,A,1107
30751,43849,2025-08-21 00:00:00,A,1083
30752,43850,2025-07-01 00:00:00,A,1030
30753,43851,2027-05-25 00:00:00,C,1069
30754,43852,2024-11-26 00:00:00,A,1093
30755,43853,2027-03-01 00:00:00,B,1007
30756,43854,2023-08-19 00:00:00,A,1009
30757,43855,2025-11-08 00:00:00,A,1013
30758,43856,2025-12-21 00:00:00,C,1055
30759,43857,2023-06-21 00:00:00,A,1071
30760,43859,2022-11-27 00:00:00,C,1007
30761,43860,2021-12-06 00:00:00,A,1079
30762,43861,2023-01-23 00:00:00,C,1059
30763,43862,2025-06-12 00:00:00,A,1035
30764,43864,2026-02-08 00:00:00,A,1028
30765,43865,2022-08-10 00:00:00,A,1121
30766,43867,2025-08-25 00:00:00,A,1012
30767,43868,2023-03-19 00:00:00,A,1076
30768,43874,2022-10-20 00:00:00,A,1099
30769,43875,2022-04-21 00:00:00,A,1087
30770,43880,2026-10-20 00:00:00,C,1108
30771,43882,2025-12-19 00:00:00,A,1028
30772,43883,2022-09-22 00:00:00,A,1106
30773,43884,2022-01-31 00:00:00,A,1068
30774,43885,2022-07-24 00:00:00,A,1121
30775,43886,2025-07-12 00:00:00,C,1027
30776,43887,2023-06-04 00:00:00,A,1074
30777,43888,2024-08-02 00:00:00,A,1049
30778,43889,2023-05-06 00:00:00,C,1024
30779,43890,2027-08-14 00:00:00,A,1032
30780,43891,2024-12-13 00:00:00,A,1043
30781,43893,2025-08-19 00:00:00,C,1021
30782,43894,2025-03-02 00:00:00,C,1034
30783,43895,2023-10-05 00:00:00,A,1123
30784,43896,2022-02-19 00:00:00,A,1075
30785,43897,2023-07-14 00:00:00,C,1013
30786,43898,2025-08-13 00:00:00,A,1103
30787,43899,2021-12-28 00:00:00,A,1023
30788,43900,2025-06-23 00:00:00,A,1027
30789,43901,2024-05-15 00:00:00,A,1058
30790,43902,2024-02-18 00:00:00,C,1102
30791,43903,2026-09-07 00:00:00,A,1006
30792,43904,2022-10-13 00:00:00,C,1078
30793,43905,2027-07-23 00:00:00,A,1038
30794,43906,2024-01-06 00:00:00,C,1120
30795,43907,2024-09-01 00:00:00,A,1024
30796,43908,2024-07-18 00:00:00,C,1124
30797,43911,2021-08-10 00:00:00,A,1006
30798,43912,2022-10-01 00:00:00,C,1095
30799,43915,2026-11-26 00:00:00,C,1022
30800,43918,2022-02-10 00:00:00,C,1086
30801,43919,2027-07-14 00:00:00,A,1007
30802,43920,2025-08-29 00:00:00,A,1012
30803,43921,2021-05-03 00:00:00,A,1013
30804,43923,2022-08-24 00:00:00,C,1040
30805,43931,2026-05-26 00:00:00,A,1051
30806,43932,2026-05-10 00:00:00,A,1104
30807,43933,2022-01-11 00:00:00,A,1091
30808,43934,2021-10-12 00:00:00,A,1044
30809,43935,2024-12-07 00:00:00,C,1101
30810,43939,2024-03-29 00:00:00,A,1111
30811,43940,2021-09-11 00:00:00,C,1017
30812,43941,2022-05-19 00:00:00,C,1010
30813,43942,2021-07-30 00:00:00,A,1070
30814,43944,2025-06-08 00:00:00,A,1038
30815,43945,2023-05-12 00:00:00,A,1028
30816,43947,2021-11-03 00:00:00,A,1077
30817,43949,2026-05-22 00:00:00,A,1091
30818,43950,2022-07-30 00:00:00,A,1122
30819,43951,2022-06-14 00:00:00,A,1022
30820,43952,2025-07-13 00:00:00,C,1083
30821,43955,2026-12-03 00:00:00,A,1113
30822,43957,2021-06-19 00:00:00,C,1109
30823,43958,2023-01-17 00:00:00,C,1109
30824,43960,2022-09-08 00:00:00,B,1005
30825,43962,2023-10-07 00:00:00,A,1081
30826,43963,2025-02-16 00:00:00,C,1052
30827,43964,2024-01-28 00:00:00,A,1094
30828,43966,2026-01-16 00:00:00,A,1043
30829,43969,2023-06-03 00:00:00,A,1103
30830,43970,2025-12-26 00:00:00,A,1013
30831,43971,2023-02-23 00:00:00,A,1028
30832,43972,2021-12-06 00:00:00,C,1079
30833,43973,2022-09-21 00:00:00,C,1103
30834,43974,2023-11-06 00:00:00,B,1019
30835,43975,2027-01-08 00:00:00,C,1095
30836,43976,2026-04-29 00:00:00,A,1085
30837,43977,2023-10-05 00:00:00,A,1014
30838,43979,2023-07-29 00:00:00,C,1033
30839,43981,2024-06-26 00:00:00,C,1113
30840,43982,2026-09-24 00:00:00,A,1030
30841,43985,2025-08-09 00:00:00,C,1032
30842,43988,2024-02-07 00:00:00,A,1015
30843,43989,2026-10-24 00:00:00,A,1013
30844,43991,2024-01-02 00:00:00,A,1023
30845,43993,2025-02-23 00:00:00,C,1101
30846,43994,2022-01-10 00:00:00,A,1009
30847,43995,2021-08-27 00:00:00,A,1085
30848,43996,2027-02-08 00:00:00,A,1071
30849,43998,2023-01-23 00:00:00,A,1119
30850,43999,2023-08-11 00:00:00,A,1024
30851,44000,2024-09-04 00:00:00,A,1076
30852,44001,2022-05-15 00:00:00,A,1065
30853,44002,2025-05-23 00:00:00,A,1114
30854,44003,2022-01-04 00:00:00,A,1107
30855,44006,2021-12-25 00:00:00,C,1016
30856,44007,2021-10-13 00:00:00,A,1010
30857,44008,2023-06-24 00:00:00,A,1008
30858,44011,2022-12-08 00:00:00,A,1129
30859,44012,2022-03-23 00:00:00,C,1091
30860,44013,2026-06-06 00:00:00,C,1121
30861,44015,2022-10-19 00:00:00,C,1037
30862,44017,2022-10-26 00:00:00,A,1121
30863,44022,2022-08-19 00:00:00,A,1118
30864,44023,2024-08-16 00:00:00,A,1070
30865,44024,2025-01-31 00:00:00,A,1112
30866,44025,2023-04-05 00:00:00,A,1003
30867,44026,2022-12-11 00:00:00,A,1007
30868,44027,2024-06-08 00:00:00,A,1107
30869,44028,2025-04-30 00:00:00,B,1029
30870,44030,2022-05-04 00:00:00,A,1122
30871,44034,2021-09-07 00:00:00,A,1083
30872,44035,2021-12-28 00:00:00,A,1026
30873,44036,2025-09-30 00:00:00,B,1100
30874,44040,2026-11-29 00:00:00,C,1001
30875,44041,2023-10-14 00:00:00,A,1055
30876,44042,2026-07-21 00:00:00,A,1106
30877,44045,2026-03-16 00:00:00,C,1055
30878,44047,2026-11-16 00:00:00,A,1021
30879,44048,2024-09-12 00:00:00,A,1077
30880,44049,2021-12-24 00:00:00,A,1089
30881,44050,2026-07-16 00:00:00,B,1023
30882,44051,2023-07-28 00:00:00,A,1115
30883,44052,2024-04-20 00:00:00,A,1096
30884,44054,2026-09-12 00:00:00,A,1075
30885,44055,2022-02-10 00:00:00,A,1110
30886,44057,2022-06-27 00:00:00,C,1106
30887,44060,2022-09-26 00:00:00,A,1042
30888,44061,2026-01-27 00:00:00,A,1011
30889,44062,2021-08-16 00:00:00,A,1034
30890,44063,2026-12-30 00:00:00,C,1042
30891,44064,2023-02-16 00:00:00,A,1085
30892,44065,2023-07-06 00:00:00,A,1025
30893,44066,2022-05-04 00:00:00,C,1125
30894,44067,2022-07-15 00:00:00,A,1084
30895,44068,2022-03-15 00:00:00,C,1100
30896,44069,2023-07-01 00:00:00,A,1054
30897,44070,2023-06-16 00:00:00,A,1123
30898,44071,2026-12-05 00:00:00,C,1016
30899,44072,2022-02-02 00:00:00,A,1127
30900,44074,2027-01-19 00:00:00,A,1001
30901,44077,2021-10-17 00:00:00,A,1066
30902,44079,2026-05-18 00:00:00,A,1045
30903,44080,2026-11-14 00:00:00,C,1102
30904,44081,2021-12-10 00:00:00,A,1042
30905,44084,2024-05-26 00:00:00,C,1051
30906,44085,2022-08-01 00:00:00,B,1034
30907,44089,2026-03-27 00:00:00,A,1016
30908,44090,2023-11-07 00:00:00,C,1093
30909,44091,2025-07-25 00:00:00,A,1012
30910,44092,2022-10-08 00:00:00,A,1104
30911,44093,2022-04-19 00:00:00,A,1004
30912,44095,2025-06-11 00:00:00,A,1021
30913,44096,2024-06-24 00:00:00,C,1117
30914,44099,2025-11-02 00:00:00,C,1009
30915,44100,2027-01-06 00:00:00,A,1035
30916,44101,2024-09-08 00:00:00,B,1014
30917,44102,2023-07-24 00:00:00,A,1025
30918,44103,2024-08-16 00:00:00,A,1074
30919,44104,2027-08-20 00:00:00,A,1016
30920,44105,2022-02-23 00:00:00,A,1096
30921,44106,2024-09-26 00:00:00,A,1022
30922,44107,2026-03-12 00:00:00,A,1045
30923,44109,2022-07-13 00:00:00,A,1070
30924,44113,2026-08-22 00:00:00,A,1093
30925,44114,2022-03-04 00:00:00,A,1002
30926,44115,2024-05-20 00:00:00,C,1120
30927,44116,2024-01-06 00:00:00,A,1031
30928,44118,2024-09-27 00:00:00,A,1122
30929,44121,2022-12-12 00:00:00,C,1107
30930,44122,2022-10-31 00:00:00,A,1008
30931,44123,2027-08-08 00:00:00,C,1045
30932,44124,2025-04-25 00:00:00,C,1047
30933,44125,2027-07-13 00:00:00,A,1003
30934,44126,2026-05-04 00:00:00,C,1052
30935,44127,2026-07-02 00:00:00,A,1086
30936,44128,2021-08-31 00:00:00,C,1023
30937,44130,2023-08-13 00:00:00,A,1091
30938,44132,2022-03-16 00:00:00,C,1117
30939,44133,2022-05-18 00:00:00,A,1030
30940,44134,2023-02-19 00:00:00,C,1009
30941,44135,2026-04-19 00:00:00,A,1106
30942,44136,2024-02-07 00:00:00,A,1095
30943,44137,2023-03-17 00:00:00,A,1033
30944,44138,2026-11-22 00:00:00,B,1060
30945,44139,2023-01-17 00:00:00,A,1017
30946,44140,2024-10-19 00:00:00,A,1042
30947,44141,2023-11-04 00:00:00,A,1083
30948,44143,2025-12-01 00:00:00,A,1119
30949,44145,2023-03-23 00:00:00,C,1070
30950,44148,2022-08-24 00:00:00,A,1099
30951,44150,2021-04-29 00:00:00,C,1009
30952,44151,2023-09-30 00:00:00,A,1041
30953,44152,2022-10-14 00:00:00,A,1096
30954,44154,2026-02-12 00:00:00,A,1090
30955,44156,2026-03-12 00:00:00,C,1043
30956,44157,2023-12-26 00:00:00,C,1083
30957,44160,2024-09-07 00:00:00,A,1023
30958,44161,2027-04-19 00:00:00,C,1040
30959,44162,2025-01-19 00:00:00,A,1024
30960,44163,2026-10-19 00:00:00,A,1054
30961,44166,2022-07-25 00:00:00,C,1085
30962,44169,2022-11-23 00:00:00,B,1081
30963,44170,2022-04-10 00:00:00,A,1005
30964,44171,2023-04-21 00:00:00,A,1014
30965,44172,2022-04-14 00:00:00,C,1009
30966,44173,2026-01-25 00:00:00,A,1067
30967,44174,2021-10-31 00:00:00,A,1080
30968,44176,2021-09-10 00:00:00,A,1111
30969,44177,2021-09-22 00:00:00,A,1037
30970,44178,2022-12-13 00:00:00,A,1034
30971,44179,2027-04-15 00:00:00,A,1043
30972,44181,2025-01-02 00:00:00,C,1040
30973,44182,2022-05-29 00:00:00,A,1023
30974,44184,2025-03-23 00:00:00,B,1108
30975,44185,2023-08-08 00:00:00,A,1019
30976,44188,2023-01-12 00:00:00,B,1083
30977,44189,2024-04-23 00:00:00,A,1035
30978,44190,2024-04-09 00:00:00,C,1107
30979,44192,2023-06-22 00:00:00,A,1117
30980,44193,2022-12-16 00:00:00,A,1118
30981,44194,2027-02-02 00:00:00,C,1096
30982,44195,2024-09-29 00:00:00,A,1002
30983,44196,2021-08-14 00:00:00,A,1052
30984,44198,2022-05-02 00:00:00,A,1025
30985,44199,2021-10-28 00:00:00,A,1116
30986,44201,2024-11-07 00:00:00,A,1017
30987,44202,2022-09-18 00:00:00,C,1092
30988,44203,2026-09-29 00:00:00,A,1010
30989,44204,2023-06-15 00:00:00,A,1092
30990,44207,2025-06-12 00:00:00,A,1072
30991,44208,2026-09-28 00:00:00,A,1007
30992,44210,2024-05-21 00:00:00,C,1027
30993,44212,2026-08-26 00:00:00,A,1083
30994,44213,2027-04-01 00:00:00,A,1067
30995,44215,2027-03-04 00:00:00,C,1031
30996,44216,2026-01-28 00:00:00,A,1074
30997,44217,2024-09-03 00:00:00,A,1051
30998,44218,2026-01-28 00:00:00,C,1122
30999,44219,2022-04-07 00:00:00,C,1015
31000,44221,2023-05-28 00:00:00,C,1061
31001,44222,2023-07-09 00:00:00,A,1071
31002,44223,2021-05-03 00:00:00,A,1011
31003,44224,2023-08-20 00:00:00,A,1110
31004,44225,2025-11-28 00:00:00,A,1085
31005,44229,2023-01-26 00:00:00,C,1127
31006,44233,2024-09-07 00:00:00,A,1038
31007,44234,2023-08-21 00:00:00,A,1103
31008,44235,2026-06-21 00:00:00,C,1068
31009,44236,2027-02-23 00:00:00,A,1119
31010,44237,2026-01-12 00:00:00,A,1047
31011,44241,2022-11-15 00:00:00,A,1074
31012,44242,2021-11-07 00:00:00,A,1061
31013,44245,2023-06-28 00:00:00,A,1060
31014,44246,2025-05-29 00:00:00,A,1088
31015,44247,2027-10-11 00:00:00,C,1018
31016,44249,2023-10-27 00:00:00,C,1094
31017,44250,2021-12-15 00:00:00,C,1013
31018,44251,2026-04-22 00:00:00,A,1009
31019,44252,2027-01-06 00:00:00,A,1031
31020,44253,2022-07-26 00:00:00,A,1074
31021,44258,2027-03-13 00:00:00,A,1033
31022,44259,2021-04-06 00:00:00,B,1126
31023,44260,2023-12-24 00:00:00,B,1021
31024,44261,2025-07-21 00:00:00,B,1015
31025,44264,2026-09-14 00:00:00,A,1063
31026,44266,2025-01-31 00:00:00,C,1129
31027,44267,2027-02-25 00:00:00,C,1030
31028,44268,2022-10-02 00:00:00,A,1051
31029,44269,2023-11-14 00:00:00,A,1022
31030,44270,2023-05-24 00:00:00,A,1091
31031,44272,2023-01-15 00:00:00,A,1040
31032,44273,2025-08-25 00:00:00,B,1065
31033,44275,2027-02-13 00:00:00,C,1104
31034,44276,2022-11-11 00:00:00,A,1033
31035,44277,2021-12-27 00:00:00,C,1091
31036,44278,2026-12-24 00:00:00,A,1030
31037,44280,2023-12-12 00:00:00,A,1084
31038,44281,2025-08-23 00:00:00,A,1086
31039,44282,2025-11-24 00:00:00,A,1103
31040,44284,2024-06-23 00:00:00,A,1089
31041,44285,2027-10-06 00:00:00,C,1024
31042,44286,2021-11-21 00:00:00,A,1098
31043,44287,2023-09-23 00:00:00,A,1026
31044,44288,2026-08-30 00:00:00,A,1014
31045,44289,2021-09-27 00:00:00,C,1016
31046,44290,2023-02-19 00:00:00,B,1083
31047,44292,2027-04-19 00:00:00,C,1108
31048,44294,2026-10-11 00:00:00,A,1101
31049,44296,2024-01-10 00:00:00,A,1121
