CSID,CaseMasterID,csdate,cstype,PolicePersonID
1816,2594,2023-08-08 00:00:00,A,1104
1817,2595,2023-10-25 00:00:00,A,1020
1818,2600,2024-02-21 00:00:00,A,1080
1819,2603,2022-07-08 00:00:00,C,1030
1820,2605,2022-06-14 00:00:00,C,1075
1821,2606,2022-03-16 00:00:00,C,1051
1822,2607,2023-05-08 00:00:00,A,1097
1823,2609,2022-12-18 00:00:00,A,1090
1824,2611,2023-11-15 00:00:00,C,1023
1825,2614,2026-11-29 00:00:00,C,1033
1826,2616,2027-02-18 00:00:00,C,1029
1827,2619,2026-12-22 00:00:00,C,1106
1828,2620,2023-11-26 00:00:00,A,1086
1829,2623,2022-07-27 00:00:00,A,1015
1830,2624,2025-08-07 00:00:00,A,1015
1831,2627,2022-08-22 00:00:00,C,1064
1832,2628,2026-04-26 00:00:00,C,1027
1833,2629,2026-08-16 00:00:00,A,1001
1834,2630,2024-03-15 00:00:00,A,1101
1835,2631,2026-04-29 00:00:00,A,1076
1836,2632,2023-06-05 00:00:00,A,1086
1837,2634,2027-08-12 00:00:00,A,1119
1838,2635,2027-01-15 00:00:00,A,1115
1839,2636,2023-10-09 00:00:00,C,1012
1840,2637,2022-06-12 00:00:00,A,1047
1841,2638,2027-03-23 00:00:00,A,1112
1842,2639,2024-06-23 00:00:00,A,1114
1843,2641,2025-02-15 00:00:00,A,1098
1844,2642,2026-11-02 00:00:00,A,1014
1845,2645,2021-12-10 00:00:00,B,1046
1846,2647,2026-07-04 00:00:00,A,1105
1847,2648,2023-03-04 00:00:00,C,1036
1848,2649,2026-09-24 00:00:00,A,1006
1849,2650,2024-06-27 00:00:00,C,1053
1850,2651,2025-07-03 00:00:00,C,1082
1851,2652,2024-07-18 00:00:00,C,1057
1852,2653,2024-02-06 00:00:00,A,1065
1853,2654,2023-01-22 00:00:00,A,1114
1854,2655,2022-05-16 00:00:00,A,1005
1855,2656,2026-01-09 00:00:00,A,1030
1856,2659,2023-09-04 00:00:00,C,1027
1857,2660,2022-07-11 00:00:00,C,1039
1858,2661,2021-08-16 00:00:00,A,1102
1859,2662,2022-09-19 00:00:00,A,1098
1860,2663,2024-08-20 00:00:00,A,1059
1861,2664,2022-07-16 00:00:00,A,1052
1862,2665,2022-03-13 00:00:00,A,1028
1863,2666,2023-11-11 00:00:00,C,1052
1864,2668,2027-02-23 00:00:00,A,1032
1865,2669,2023-09-03 00:00:00,A,1032
1866,2670,2021-05-19 00:00:00,A,1024
1867,2671,2023-06-23 00:00:00,C,1070
1868,2672,2021-11-26 00:00:00,A,1031
1869,2673,2025-08-23 00:00:00,A,1007
1870,2674,2026-12-10 00:00:00,A,1071
1871,2675,2024-07-02 00:00:00,A,1100
1872,2676,2022-06-20 00:00:00,C,1013
1873,2677,2024-12-10 00:00:00,C,1053
1874,2680,2025-09-09 00:00:00,A,1050
1875,2684,2026-07-05 00:00:00,C,1001
1876,2685,2024-10-11 00:00:00,A,1059
1877,2686,2022-05-07 00:00:00,A,1109
1878,2687,2021-08-03 00:00:00,C,1106
1879,2688,2025-02-24 00:00:00,A,1064
1880,2689,2026-05-15 00:00:00,A,1104
1881,2690,2024-11-07 00:00:00,A,1062
1882,2691,2022-04-17 00:00:00,A,1057
1883,2693,2022-06-23 00:00:00,A,1089
1884,2694,2023-11-11 00:00:00,C,1111
1885,2695,2023-04-24 00:00:00,A,1041
1886,2696,2026-05-03 00:00:00,A,1030
1887,2697,2026-08-26 00:00:00,A,1093
1888,2698,2023-12-18 00:00:00,A,1072
1889,2699,2026-05-30 00:00:00,A,1023
1890,2700,2024-10-18 00:00:00,A,1100
1891,2702,2027-03-14 00:00:00,A,1104
1892,2703,2022-04-17 00:00:00,C,1032
1893,2704,2025-11-01 00:00:00,C,1005
1894,2705,2024-04-04 00:00:00,A,1064
1895,2706,2023-01-24 00:00:00,C,1033
1896,2707,2022-05-25 00:00:00,C,1049
1897,2708,2024-04-11 00:00:00,A,1017
1898,2709,2023-09-20 00:00:00,A,1067
1899,2711,2027-02-22 00:00:00,C,1088
1900,2712,2026-01-03 00:00:00,A,1093
1901,2713,2024-06-09 00:00:00,C,1094
1902,2714,2024-02-05 00:00:00,A,1002
1903,2715,2023-05-13 00:00:00,C,1103
1904,2716,2025-01-27 00:00:00,A,1059
1905,2717,2024-09-09 00:00:00,A,1041
1906,2718,2026-04-10 00:00:00,C,1015
1907,2720,2025-12-21 00:00:00,A,1041
1908,2721,2025-06-17 00:00:00,A,1119
1909,2722,2022-10-31 00:00:00,C,1020
1910,2723,2024-09-13 00:00:00,A,1012
1911,2724,2024-10-06 00:00:00,A,1016
1912,2725,2022-11-27 00:00:00,C,1064
1913,2727,2025-09-06 00:00:00,A,1057
1914,2728,2021-12-23 00:00:00,A,1096
1915,2729,2024-12-04 00:00:00,A,1097
1916,2731,2025-03-27 00:00:00,A,1050
1917,2733,2023-09-13 00:00:00,A,1048
1918,2734,2025-03-30 00:00:00,A,1069
1919,2735,2025-05-03 00:00:00,A,1007
1920,2736,2026-09-30 00:00:00,C,1099
1921,2738,2025-12-23 00:00:00,A,1046
1922,2741,2024-05-28 00:00:00,A,1093
1923,2743,2027-03-25 00:00:00,A,1020
1924,2746,2025-04-23 00:00:00,A,1059
1925,2747,2021-05-26 00:00:00,A,1033
1926,2748,2025-10-17 00:00:00,A,1013
1927,2749,2024-10-14 00:00:00,A,1028
1928,2750,2025-09-30 00:00:00,A,1118
1929,2751,2023-11-30 00:00:00,A,1020
1930,2752,2027-05-29 00:00:00,A,1029
1931,2754,2022-09-15 00:00:00,A,1024
1932,2757,2026-01-10 00:00:00,A,1042
1933,2758,2026-03-17 00:00:00,A,1054
1934,2759,2026-10-13 00:00:00,A,1095
1935,2760,2021-11-29 00:00:00,A,1001
1936,2762,2024-04-27 00:00:00,A,1062
1937,2763,2023-07-21 00:00:00,A,1074
1938,2765,2025-01-07 00:00:00,A,1015
1939,2766,2026-09-15 00:00:00,C,1022
1940,2768,2025-05-31 00:00:00,C,1068
1941,2769,2023-03-29 00:00:00,C,1002
1942,2772,2023-12-01 00:00:00,A,1100
1943,2773,2024-10-16 00:00:00,A,1023
1944,2774,2022-04-20 00:00:00,C,1027
1945,2775,2023-03-19 00:00:00,A,1114
1946,2776,2027-07-06 00:00:00,A,1107
1947,2777,2024-01-13 00:00:00,C,1024
1948,2780,2025-05-27 00:00:00,A,1118
1949,2782,2023-11-07 00:00:00,A,1005
1950,2784,2025-06-30 00:00:00,C,1020
1951,2785,2024-01-23 00:00:00,A,1098
1952,2786,2026-06-24 00:00:00,A,1043
1953,2787,2022-10-12 00:00:00,B,1111
1954,2788,2022-02-25 00:00:00,C,1012
1955,2789,2021-06-20 00:00:00,A,1085
1956,2790,2022-04-21 00:00:00,C,1115
1957,2791,2025-05-26 00:00:00,C,1099
1958,2792,2022-02-16 00:00:00,A,1065
1959,2793,2025-11-01 00:00:00,A,1098
1960,2794,2026-09-21 00:00:00,C,1068
1961,2795,2026-05-10 00:00:00,C,1091
1962,2796,2027-04-27 00:00:00,A,1016
1963,2797,2024-11-26 00:00:00,A,1094
1964,2798,2027-05-27 00:00:00,A,1075
1965,2799,2027-02-20 00:00:00,C,1098
1966,2800,2025-08-29 00:00:00,A,1062
1967,2801,2022-10-06 00:00:00,A,1031
1968,2802,2027-05-10 00:00:00,B,1110
1969,2803,2024-05-08 00:00:00,A,1004
1970,2804,2024-05-05 00:00:00,C,1067
1971,2805,2026-05-11 00:00:00,C,1033
1972,2806,2023-07-21 00:00:00,A,1037
1973,2807,2026-12-31 00:00:00,A,1040
1974,2809,2022-07-22 00:00:00,C,1113
1975,2810,2021-10-24 00:00:00,A,1053
1976,2811,2025-05-23 00:00:00,A,1061
1977,2812,2023-10-26 00:00:00,A,1039
1978,2814,2025-03-15 00:00:00,A,1044
1979,2817,2023-02-03 00:00:00,C,1036
1980,2818,2022-01-07 00:00:00,C,1094
1981,2820,2027-06-13 00:00:00,A,1069
1982,2821,2023-07-26 00:00:00,B,1099
1983,2822,2026-04-03 00:00:00,A,1056
1984,2823,2024-12-04 00:00:00,C,1107
1985,2825,2025-11-16 00:00:00,A,1024
1986,2829,2026-06-10 00:00:00,B,1091
1987,2831,2024-11-22 00:00:00,A,1052
1988,2832,2024-06-04 00:00:00,C,1026
1989,2833,2026-12-27 00:00:00,A,1022
1990,2835,2023-09-03 00:00:00,A,1081
1991,2836,2024-12-28 00:00:00,A,1078
1992,2837,2027-01-22 00:00:00,A,1002
1993,2838,2024-05-25 00:00:00,A,1086
1994,2840,2023-06-27 00:00:00,A,1100
1995,2841,2024-01-01 00:00:00,C,1108
1996,2842,2023-02-16 00:00:00,A,1019
1997,2845,2027-01-30 00:00:00,A,1016
1998,2846,2022-08-11 00:00:00,A,1092
1999,2847,2022-12-05 00:00:00,B,1121
2000,2848,2025-05-31 00:00:00,C,1093
2001,2850,2022-08-19 00:00:00,A,1033
2002,2851,2026-10-08 00:00:00,C,1096
2003,2853,2024-09-12 00:00:00,A,1046
2004,2854,2025-01-18 00:00:00,C,1110
2005,2855,2027-01-07 00:00:00,A,1036
2006,2856,2027-06-20 00:00:00,A,1087
2007,2858,2023-09-22 00:00:00,C,1020
2008,2859,2022-12-23 00:00:00,A,1117
2009,2860,2022-01-09 00:00:00,C,1021
2010,2861,2025-03-14 00:00:00,A,1069
2011,2862,2023-08-05 00:00:00,C,1020
2012,2863,2026-12-28 00:00:00,A,1063
2013,2864,2027-08-31 00:00:00,A,1112
2014,2865,2022-12-06 00:00:00,A,1026
2015,2867,2022-12-19 00:00:00,C,1089
2016,2868,2021-10-31 00:00:00,C,1004
2017,2874,2026-09-15 00:00:00,A,1054
2018,2875,2021-10-02 00:00:00,B,1061
2019,2876,2024-05-11 00:00:00,A,1074
2020,2877,2024-10-17 00:00:00,A,1102
2021,2878,2022-07-18 00:00:00,C,1001
2022,2879,2027-05-31 00:00:00,A,1033
2023,2880,2027-04-30 00:00:00,C,1054
2024,2881,2024-02-13 00:00:00,A,1109
2025,2883,2024-01-23 00:00:00,C,1072
2026,2884,2026-09-15 00:00:00,A,1113
2027,2886,2026-08-04 00:00:00,C,1081
2028,2887,2026-11-07 00:00:00,A,1022
2029,2889,2022-12-19 00:00:00,A,1073
2030,2890,2027-02-08 00:00:00,C,1116
2031,2891,2025-09-13 00:00:00,C,1079
2032,2892,2021-09-25 00:00:00,C,1021
2033,2893,2024-01-25 00:00:00,C,1046
2034,2894,2024-10-02 00:00:00,C,1025
2035,2896,2024-07-06 00:00:00,C,1119
2036,2898,2026-06-11 00:00:00,B,1001
2037,2899,2025-10-01 00:00:00,A,1004
2038,2901,2022-09-14 00:00:00,A,1009
2039,2902,2026-12-23 00:00:00,C,1021
2040,2903,2026-10-23 00:00:00,A,1018
2041,2904,2022-12-13 00:00:00,A,1094
2042,2905,2026-12-28 00:00:00,C,1024
2043,2906,2024-05-19 00:00:00,A,1031
2044,2908,2026-03-06 00:00:00,A,1087
2045,2909,2022-02-03 00:00:00,A,1080
2046,2911,2022-02-26 00:00:00,A,1030
2047,2912,2022-05-18 00:00:00,A,1028
2048,2914,2025-11-09 00:00:00,A,1061
2049,2916,2022-01-04 00:00:00,C,1023
2050,2917,2022-05-17 00:00:00,C,1093
2051,2918,2025-12-02 00:00:00,A,1028
2052,2920,2027-03-30 00:00:00,A,1004
2053,2921,2026-08-07 00:00:00,A,1024
2054,2922,2023-02-07 00:00:00,A,1097
2055,2923,2024-08-08 00:00:00,A,1117
2056,2925,2024-06-20 00:00:00,C,1058
2057,2926,2023-11-27 00:00:00,A,1100
2058,2927,2022-01-22 00:00:00,C,1120
2059,2928,2023-01-27 00:00:00,A,1077
2060,2929,2022-07-09 00:00:00,A,1111
2061,2930,2026-04-16 00:00:00,A,1050
2062,2932,2025-12-10 00:00:00,A,1071
2063,2933,2022-06-01 00:00:00,A,1056
2064,2934,2027-03-03 00:00:00,A,1087
2065,2935,2024-11-12 00:00:00,A,1100
2066,2936,2022-07-11 00:00:00,A,1094
2067,2937,2021-11-10 00:00:00,A,1095
2068,2938,2024-02-14 00:00:00,A,1116
2069,2939,2025-11-14 00:00:00,A,1117
2070,2940,2026-08-28 00:00:00,A,1013
2071,2941,2027-02-28 00:00:00,C,1001
2072,2943,2022-02-24 00:00:00,A,1053
2073,2945,2025-08-10 00:00:00,A,1091
2074,2946,2026-02-18 00:00:00,C,1068
2075,2948,2023-04-28 00:00:00,C,1021
2076,2949,2022-11-27 00:00:00,C,1030
2077,2950,2026-05-22 00:00:00,C,1026
2078,2953,2025-04-26 00:00:00,A,1008
2079,2954,2027-04-13 00:00:00,C,1005
2080,2955,2026-07-13 00:00:00,A,1026
2081,2956,2022-05-18 00:00:00,A,1070
2082,2959,2025-11-03 00:00:00,A,1114
2083,2960,2022-09-23 00:00:00,C,1002
2084,2961,2021-10-27 00:00:00,C,1063
2085,2962,2026-08-11 00:00:00,A,1109
2086,2963,2025-01-08 00:00:00,A,1068
2087,2964,2022-09-10 00:00:00,A,1072
2088,2965,2023-08-23 00:00:00,C,1099
2089,2966,2022-04-27 00:00:00,A,1018
2090,2967,2024-07-10 00:00:00,B,1113
2091,2971,2023-12-22 00:00:00,C,1114
2092,2972,2024-07-01 00:00:00,A,1069
2093,2977,2025-05-29 00:00:00,A,1086
2094,2978,2022-10-18 00:00:00,A,1121
2095,2979,2023-08-25 00:00:00,A,1082
2096,2980,2026-02-19 00:00:00,A,1005
2097,2981,2023-07-03 00:00:00,A,1033
2098,2985,2026-07-30 00:00:00,A,1022
2099,2986,2024-11-28 00:00:00,A,1066
2100,2988,2026-11-01 00:00:00,A,1036
2101,2989,2022-06-20 00:00:00,A,1081
2102,2990,2027-01-05 00:00:00,A,1096
2103,2992,2027-02-03 00:00:00,A,1104
2104,2993,2025-12-01 00:00:00,A,1040
2105,2994,2022-02-26 00:00:00,A,1114
2106,2995,2024-09-07 00:00:00,A,1012
2107,2998,2026-10-07 00:00:00,A,1017
2108,3000,2024-03-31 00:00:00,A,1006
2109,3001,2025-02-23 00:00:00,C,1106
2110,3002,2024-01-11 00:00:00,A,1104
2111,3004,2025-05-08 00:00:00,A,1097
2112,3005,2022-12-26 00:00:00,A,1106
2113,3008,2024-09-10 00:00:00,C,1050
2114,3010,2023-09-30 00:00:00,C,1063
2115,3012,2024-04-02 00:00:00,C,1029
2116,3017,2022-06-01 00:00:00,A,1060
2117,3018,2026-01-04 00:00:00,A,1111
2118,3019,2024-05-27 00:00:00,A,1081
2119,3020,2023-12-20 00:00:00,A,1039
2120,3021,2022-01-28 00:00:00,C,1103
2121,3022,2024-07-26 00:00:00,C,1019
2122,3023,2026-09-28 00:00:00,C,1099
2123,3024,2023-06-25 00:00:00,C,1056
2124,3025,2026-06-08 00:00:00,A,1111
2125,3026,2023-11-18 00:00:00,A,1009
2126,3027,2027-04-26 00:00:00,A,1083
2127,3028,2021-05-16 00:00:00,C,1118
2128,3030,2024-08-19 00:00:00,A,1079
2129,3031,2025-04-27 00:00:00,C,1057
2130,3032,2024-09-23 00:00:00,C,1010
2131,3033,2022-05-04 00:00:00,A,1033
2132,3035,2021-05-03 00:00:00,A,1015
2133,3036,2024-08-24 00:00:00,A,1090
2134,3038,2025-02-23 00:00:00,A,1053
2135,3041,2022-12-11 00:00:00,A,1103
2136,3042,2025-08-23 00:00:00,C,1084
2137,3043,2025-04-17 00:00:00,C,1032
2138,3045,2022-08-03 00:00:00,C,1004
2139,3047,2027-02-24 00:00:00,A,1099
2140,3048,2022-02-09 00:00:00,A,1071
2141,3049,2022-01-18 00:00:00,C,1116
2142,3050,2026-04-28 00:00:00,A,1102
2143,3051,2026-10-18 00:00:00,C,1061
2144,3052,2024-05-09 00:00:00,A,1091
2145,3055,2022-10-23 00:00:00,A,1107
2146,3056,2023-06-05 00:00:00,A,1050
2147,3057,2021-09-11 00:00:00,A,1056
2148,3059,2024-12-22 00:00:00,A,1009
2149,3060,2026-05-26 00:00:00,B,1034
2150,3061,2025-09-09 00:00:00,C,1051
2151,3062,2025-05-03 00:00:00,A,1003
2152,3064,2025-06-23 00:00:00,A,1064
2153,3065,2022-03-28 00:00:00,A,1062
2154,3066,2021-06-06 00:00:00,B,1107
2155,3067,2025-08-13 00:00:00,C,1051
2156,3068,2022-04-14 00:00:00,C,1087
2157,3069,2021-11-07 00:00:00,A,1027
2158,3070,2022-03-29 00:00:00,A,1059
2159,3072,2024-03-03 00:00:00,C,1083
2160,3073,2021-10-18 00:00:00,C,1100
2161,3074,2027-04-21 00:00:00,A,1111
2162,3075,2027-03-27 00:00:00,C,1011
2163,3076,2023-07-23 00:00:00,C,1016
2164,3079,2024-04-10 00:00:00,A,1121
2165,3080,2022-12-20 00:00:00,A,1012
2166,3083,2024-06-17 00:00:00,C,1013
2167,3084,2023-02-01 00:00:00,C,1033
2168,3085,2022-07-04 00:00:00,A,1098
2169,3087,2026-01-28 00:00:00,A,1072
2170,3088,2025-05-29 00:00:00,A,1022
2171,3089,2025-02-09 00:00:00,A,1022
2172,3090,2021-12-06 00:00:00,A,1092
2173,3093,2026-12-15 00:00:00,A,1083
2174,3094,2024-03-16 00:00:00,A,1042
2175,3095,2027-04-08 00:00:00,A,1054
2176,3096,2021-11-06 00:00:00,A,1029
2177,3099,2025-08-24 00:00:00,A,1048
2178,3100,2027-03-17 00:00:00,A,1088
2179,3101,2025-01-10 00:00:00,B,1009
2180,3102,2022-11-03 00:00:00,A,1032
2181,3103,2027-02-23 00:00:00,A,1045
2182,3104,2023-12-18 00:00:00,A,1036
2183,3106,2021-07-06 00:00:00,B,1082
2184,3107,2024-01-07 00:00:00,A,1093
2185,3109,2023-08-22 00:00:00,A,1065
2186,3110,2021-11-24 00:00:00,C,1064
2187,3111,2026-06-08 00:00:00,A,1108
2188,3112,2025-02-05 00:00:00,C,1030
2189,3113,2025-10-04 00:00:00,A,1100
2190,3115,2026-09-17 00:00:00,A,1031
2191,3116,2023-02-21 00:00:00,A,1026
2192,3117,2023-09-13 00:00:00,C,1093
2193,3118,2023-12-05 00:00:00,C,1039
2194,3119,2023-09-21 00:00:00,A,1080
2195,3121,2024-05-27 00:00:00,C,1057
2196,3122,2023-11-07 00:00:00,A,1059
2197,3123,2023-08-23 00:00:00,A,1100
2198,3126,2023-03-29 00:00:00,A,1084
2199,3127,2023-08-20 00:00:00,A,1081
2200,3128,2022-09-27 00:00:00,A,1005
2201,3130,2026-09-21 00:00:00,A,1014
2202,3131,2023-03-05 00:00:00,A,1010
2203,3132,2024-04-26 00:00:00,C,1006
2204,3136,2024-03-23 00:00:00,C,1081
2205,3137,2023-06-21 00:00:00,C,1047
2206,3138,2024-05-22 00:00:00,A,1009
2207,3139,2022-03-29 00:00:00,A,1100
2208,3140,2027-04-10 00:00:00,C,1073
2209,3141,2022-09-21 00:00:00,A,1026
2210,3142,2022-08-11 00:00:00,A,1032
2211,3143,2025-06-30 00:00:00,A,1081
2212,3144,2023-03-07 00:00:00,B,1070
2213,3146,2021-06-03 00:00:00,A,1020
2214,3150,2023-07-29 00:00:00,B,1047
2215,3152,2023-03-13 00:00:00,A,1116
2216,3153,2027-03-05 00:00:00,C,1076
2217,3155,2027-03-29 00:00:00,C,1068
2218,3156,2025-11-29 00:00:00,A,1090
2219,3158,2021-07-01 00:00:00,A,1010
2220,3159,2022-05-10 00:00:00,C,1094
2221,3160,2026-01-08 00:00:00,A,1093
2222,3161,2023-04-18 00:00:00,A,1030
2223,3164,2025-07-23 00:00:00,C,1064
2224,3165,2022-07-12 00:00:00,A,1058
2225,3166,2025-09-11 00:00:00,A,1015
2226,3167,2023-04-25 00:00:00,A,1101
2227,3168,2023-01-30 00:00:00,A,1100
2228,3172,2022-01-07 00:00:00,C,1084
2229,3173,2023-11-29 00:00:00,A,1082
2230,3174,2024-11-23 00:00:00,A,1005
2231,3176,2023-06-02 00:00:00,A,1111
2232,3177,2025-02-14 00:00:00,C,1114
2233,3178,2022-01-11 00:00:00,A,1021
2234,3180,2022-06-11 00:00:00,A,1001
2235,3181,2021-07-21 00:00:00,A,1022
2236,3182,2026-01-13 00:00:00,B,1027
2237,3183,2027-05-20 00:00:00,C,1061
2238,3184,2023-08-27 00:00:00,C,1089
2239,3187,2022-04-24 00:00:00,B,1096
2240,3189,2026-12-12 00:00:00,A,1019
2241,3190,2025-06-07 00:00:00,C,1095
2242,3192,2025-03-09 00:00:00,B,1096
2243,3193,2022-08-15 00:00:00,A,1035
2244,3194,2021-05-02 00:00:00,A,1006
2245,3196,2025-03-18 00:00:00,A,1082
2246,3198,2027-07-21 00:00:00,C,1050
2247,3199,2025-02-03 00:00:00,C,1035
2248,3202,2021-09-22 00:00:00,A,1107
2249,3204,2024-09-12 00:00:00,A,1005
2250,3206,2027-03-27 00:00:00,A,1077
2251,3209,2022-04-01 00:00:00,A,1108
2252,3210,2023-12-06 00:00:00,C,1055
2253,3211,2026-01-28 00:00:00,A,1007
2254,3212,2026-04-17 00:00:00,A,1097
2255,3213,2021-12-05 00:00:00,A,1120
2256,3214,2022-05-23 00:00:00,C,1047
2257,3215,2024-08-11 00:00:00,A,1032
2258,3217,2022-11-03 00:00:00,A,1009
2259,3218,2026-04-22 00:00:00,C,1033
2260,3219,2024-12-02 00:00:00,C,1016
2261,3220,2025-02-28 00:00:00,C,1022
2262,3221,2027-05-30 00:00:00,A,1026
2263,3222,2026-08-29 00:00:00,A,1100
2264,3224,2023-01-18 00:00:00,A,1057
2265,3225,2026-09-01 00:00:00,A,1093
2266,3226,2021-03-29 00:00:00,C,1116
2267,3228,2023-11-13 00:00:00,A,1075
2268,3229,2024-10-06 00:00:00,C,1003
2269,3232,2021-09-19 00:00:00,A,1115
2270,3233,2023-06-19 00:00:00,A,1012
2271,3234,2024-07-20 00:00:00,A,1034
2272,3236,2022-03-08 00:00:00,A,1037
2273,3237,2022-02-14 00:00:00,A,1076
2274,3238,2023-06-17 00:00:00,A,1057
2275,3239,2022-06-05 00:00:00,A,1078
2276,3240,2027-04-13 00:00:00,A,1033
2277,3242,2027-02-02 00:00:00,A,1098
2278,3243,2021-12-06 00:00:00,A,1075
2279,3244,2022-10-21 00:00:00,A,1025
2280,3246,2021-10-02 00:00:00,A,1019
2281,3248,2026-10-11 00:00:00,A,1059
2282,3249,2024-08-27 00:00:00,A,1089
2283,3251,2023-03-12 00:00:00,A,1032
2284,3253,2024-10-03 00:00:00,A,1069
2285,3256,2024-12-19 00:00:00,C,1031
2286,3257,2023-02-25 00:00:00,A,1090
2287,3258,2024-05-01 00:00:00,A,1115
2288,3259,2023-03-01 00:00:00,C,1020
2289,3260,2022-05-25 00:00:00,A,1088
2290,3261,2024-08-15 00:00:00,A,1003
2291,3263,2027-05-07 00:00:00,A,1055
2292,3268,2027-05-24 00:00:00,A,1045
2293,3269,2027-04-02 00:00:00,A,1037
2294,3271,2022-05-08 00:00:00,A,1074
2295,3272,2022-08-14 00:00:00,A,1009
2296,3273,2023-07-11 00:00:00,B,1056
2297,3274,2024-08-30 00:00:00,A,1006
2298,3275,2025-08-23 00:00:00,C,1022
2299,3276,2023-05-16 00:00:00,C,1069
2300,3277,2021-10-03 00:00:00,C,1017
2301,3278,2023-02-10 00:00:00,A,1067
2302,3279,2023-02-17 00:00:00,A,1002
2303,3283,2021-11-20 00:00:00,A,1066
2304,3284,2027-07-03 00:00:00,A,1118
2305,3285,2025-02-01 00:00:00,A,1119
2306,3286,2024-10-26 00:00:00,A,1101
2307,3287,2022-07-28 00:00:00,A,1102
2308,3290,2023-06-30 00:00:00,C,1029
2309,3291,2026-08-05 00:00:00,A,1057
2310,3293,2024-11-13 00:00:00,A,1105
2311,3295,2025-02-23 00:00:00,C,1015
2312,3296,2023-02-15 00:00:00,A,1019
2313,3297,2025-08-07 00:00:00,C,1002
2314,3298,2027-04-17 00:00:00,C,1071
2315,3300,2027-08-01 00:00:00,A,1098
2316,3301,2024-12-31 00:00:00,A,1067
2317,3303,2024-12-06 00:00:00,A,1008
2318,3304,2024-12-04 00:00:00,A,1042
2319,3305,2025-01-19 00:00:00,A,1056
2320,3307,2023-10-28 00:00:00,A,1053
2321,3308,2024-05-13 00:00:00,A,1071
2322,3309,2023-10-04 00:00:00,A,1120
2323,3310,2024-11-11 00:00:00,A,1060
2324,3311,2026-07-09 00:00:00,A,1005
2325,3312,2022-03-10 00:00:00,A,1024
2326,3315,2026-07-25 00:00:00,A,1018
2327,3316,2021-08-02 00:00:00,A,1034
2328,3317,2024-04-22 00:00:00,A,1093
2329,3318,2023-05-16 00:00:00,A,1030
2330,3319,2027-07-14 00:00:00,B,1024
2331,3320,2022-07-06 00:00:00,A,1014
2332,3321,2022-02-13 00:00:00,A,1118
2333,3322,2026-01-24 00:00:00,B,1094
2334,3323,2022-06-18 00:00:00,A,1095
2335,3324,2024-10-05 00:00:00,A,1065
2336,3325,2026-01-20 00:00:00,C,1064
2337,3326,2026-10-14 00:00:00,C,1002
2338,3328,2024-04-11 00:00:00,A,1036
2339,3329,2024-10-23 00:00:00,A,1024
2340,3331,2025-07-31 00:00:00,C,1009
2341,3334,2022-06-24 00:00:00,C,1076
2342,3336,2022-10-05 00:00:00,A,1045
2343,3337,2025-01-22 00:00:00,C,1068
2344,3338,2025-02-08 00:00:00,C,1086
2345,3339,2023-01-16 00:00:00,A,1063
2346,3340,2025-06-18 00:00:00,A,1051
2347,3343,2023-05-29 00:00:00,C,1102
2348,3345,2022-02-15 00:00:00,C,1101
2349,3346,2022-08-28 00:00:00,A,1029
2350,3347,2022-03-22 00:00:00,C,1021
2351,3348,2023-04-16 00:00:00,A,1026
2352,3349,2026-09-24 00:00:00,C,1044
2353,3350,2023-04-08 00:00:00,C,1113
2354,3352,2026-09-13 00:00:00,A,1042
2355,3355,2021-09-04 00:00:00,A,1073
2356,3356,2023-10-01 00:00:00,A,1121
2357,3357,2024-10-04 00:00:00,A,1056
2358,3360,2024-09-11 00:00:00,C,1105
2359,3361,2025-11-18 00:00:00,C,1038
2360,3362,2023-06-19 00:00:00,A,1034
2361,3363,2021-06-17 00:00:00,A,1060
2362,3365,2021-05-28 00:00:00,C,1024
2363,3367,2022-06-15 00:00:00,A,1061
2364,3369,2022-03-26 00:00:00,A,1087
2365,3370,2024-03-18 00:00:00,C,1021
2366,3371,2025-07-26 00:00:00,B,1007
2367,3372,2024-11-12 00:00:00,A,1098
2368,3374,2027-08-13 00:00:00,A,1121
2369,3376,2023-02-10 00:00:00,A,1002
2370,3377,2024-11-11 00:00:00,A,1061
2371,3380,2024-11-09 00:00:00,C,1076
2372,3382,2022-08-06 00:00:00,A,1067
2373,3383,2022-01-28 00:00:00,A,1056
2374,3386,2022-03-19 00:00:00,A,1028
2375,3387,2025-07-28 00:00:00,C,1078
2376,3388,2024-07-04 00:00:00,A,1040
2377,3389,2022-07-22 00:00:00,A,1048
2378,3390,2021-05-07 00:00:00,A,1099
2379,3391,2026-10-21 00:00:00,C,1102
2380,3392,2026-03-17 00:00:00,A,1038
2381,3393,2024-02-12 00:00:00,A,1061
2382,3394,2024-01-11 00:00:00,A,1070
2383,3396,2023-10-13 00:00:00,C,1107
2384,3397,2026-12-30 00:00:00,A,1107
2385,3400,2023-06-08 00:00:00,A,1091
2386,3401,2026-06-15 00:00:00,B,1067
2387,3402,2024-01-17 00:00:00,A,1069
2388,3403,2025-12-15 00:00:00,A,1072
2389,3404,2026-11-26 00:00:00,B,1100
2390,3406,2024-06-16 00:00:00,C,1050
2391,3407,2023-10-03 00:00:00,A,1069
2392,3412,2025-01-21 00:00:00,C,1052
2393,3413,2024-02-07 00:00:00,A,1075
2394,3414,2026-07-21 00:00:00,A,1084
2395,3416,2027-03-07 00:00:00,A,1107
2396,3418,2027-04-14 00:00:00,C,1006
2397,3422,2025-10-17 00:00:00,A,1063
